material_id,domain,seed,npoints,natoms,probe_linf,probe_rel_error,floor_f32_resolved_e,floor_noise_resolved_e,floor_noise_fixed_e,n_voxels_reassigned_f32,n_voxels_reassigned_noise,n_axis_order_flips_f32,n_axis_order_flips_noise,corpus
mp-540547,bulk,1,3870720,36,0.0002439437503198,5.1913792347992135e-08,0.0029157820103069,0.0149312323422385,2.6589830781631466e-08,440,8018,4536,22270,dev_bulk
mp-540547,bulk,2,3870720,36,0.0002439437503198,5.1913792347992135e-08,0.0029157820103069,0.0135738396874813,4.286595789437797e-08,440,7565,4536,22172,dev_bulk
mp-540547,bulk,3,3870720,36,0.0002439437503198,5.1913792347992135e-08,0.0029157820103069,0.010263992126978,2.0565927627558267e-08,440,7235,4536,22396,dev_bulk
mp-540547,bulk,4,3870720,36,0.0002439437503198,5.1913792347992135e-08,0.0029157820103069,0.0129864574900615,3.5733700443074674e-08,440,7573,4536,22435,dev_bulk
mp-555976,bulk,20260905,1612800,36,0.000243506249717,4.531686170308039e-08,1.908063314903785e-05,0.0063383875722848,3.713392260351611e-08,1,2389,4,103,dev_bulk
mp-555976,bulk,1,1612800,36,0.000243506249717,4.531686170308039e-08,1.908063314903785e-05,0.0056572193374115,4.07511970834662e-08,1,2033,4,100,dev_bulk
mp-555976,bulk,2,1612800,36,0.000243506249717,4.531686170308039e-08,1.908063314903785e-05,0.0050556825381153,5.3142347411494484e-08,1,1977,4,107,dev_bulk
mp-555976,bulk,3,1612800,36,0.000243506249717,4.531686170308039e-08,1.908063314903785e-05,0.0064129880899956,4.694939992333502e-08,1,2203,4,109,dev_bulk
mp-555976,bulk,4,1612800,36,0.000243506249717,4.531686170308039e-08,1.908063314903785e-05,0.0055763417350878,3.714550178557374e-08,1,2132,4,109,dev_bulk
mp-557569,bulk,20260905,1555200,12,3.049843746794068e-05,3.613499213160228e-08,5.789981827319933e-10,3.696965182964362e-05,8.708071597141043e-09,0,16,8,55,dev_bulk
mp-557569,bulk,1,1555200,12,3.049843746794068e-05,3.613499213160228e-08,5.789981827319933e-10,0.0001753811606652,9.609099294038971e-09,0,13,8,38,dev_bulk
mp-557569,bulk,2,1555200,12,3.049843746794068e-05,3.613499213160228e-08,5.789981827319933e-10,6.216954699933552e-05,5.7973856826265555e-09,0,11,8,40,dev_bulk
mp-557569,bulk,3,1555200,12,3.049843746794068e-05,3.613499213160228e-08,5.789981827319933e-10,0.0002619048210483,6.5617573596910014e-09,0,14,8,48,dev_bulk
mp-557569,bulk,4,1555200,12,3.049843746794068e-05,3.613499213160228e-08,5.789981827319933e-10,1.2612790679433772e-05,1.1156916279730922e-08,0,3,8,42,dev_bulk
mp-560030,bulk,20260905,344064,6,6.048906243449892e-05,4.931113093786889e-08,7.278630143048302e-09,7.54615054621155e-06,2.5843005069248196e-08,0,3,0,36,dev_bulk
mp-560030,bulk,1,344064,6,6.048906243449892e-05,4.931113093786889e-08,7.278630143048302e-09,2.325091169375071e-06,3.9419696840070635e-08,0,3,0,30,dev_bulk
mp-560030,bulk,2,344064,6,6.048906243449892e-05,4.931113093786889e-08,7.278630143048302e-09,6.39854406081497e-06,6.062550372831765e-08,0,3,0,29,dev_bulk
mp-560030,bulk,3,344064,6,6.048906243449892e-05,4.931113093786889e-08,7.278630143048302e-09,9.210060489373006e-06,2.3841873364460756e-08,0,5,0,32,dev_bulk
mp-560030,bulk,4,344064,6,6.048906243449892e-05,4.931113093786889e-08,7.278630143048302e-09,5.450462102096765e-06,2.273738264335634e-08,0,4,0,27,dev_bulk
mp-560341,bulk,20260905,1306368,28,0.0001220656249643,3.252687458246389e-08,3.0513010209176628e-05,4.651624249873976e-05,3.3051773762338144e-08,1,3,4,50,dev_bulk
mp-560341,bulk,1,1306368,28,0.0001220656249643,3.252687458246389e-08,3.0513010209176628e-05,4.137466155196279e-05,1.7858019951688675e-08,1,14,4,48,dev_bulk
mp-560341,bulk,2,1306368,28,0.0001220656249643,3.252687458246389e-08,3.0513010209176628e-05,4.381851575807616e-05,1.956965789418064e-08,1,5,4,51,dev_bulk
mp-560341,bulk,3,1306368,28,0.0001220656249643,3.252687458246389e-08,3.0513010209176628e-05,4.139253632473583e-05,2.254724584815904e-08,1,14,4,51,dev_bulk
mp-560341,bulk,4,1306368,28,0.0001220656249643,3.252687458246389e-08,3.0513010209176628e-05,0.0001107591750502,2.4216703309321023e-08,1,20,4,42,dev_bulk
mp-567278,bulk,20260905,1728000,15,3.051687497190869e-05,4.1640504563496996e-08,0.0075773060978893,0.0107120091557817,7.665482470997631e-09,483,1365,4,22,dev_bulk
mp-567278,bulk,1,1728000,15,3.051687497190869e-05,4.1640504563496996e-08,0.0075773060978893,0.0146571676210799,3.3790357178986596e-09,483,1300,4,23,dev_bulk
mp-567278,bulk,2,1728000,15,3.051687497190869e-05,4.1640504563496996e-08,0.0075773060978893,0.0018648178865878,5.5611621974094305e-09,483,1323,4,33,dev_bulk
mp-567278,bulk,3,1728000,15,3.051687497190869e-05,4.1640504563496996e-08,0.0075773060978893,0.0006517837373457,1.0354982649118938e-08,483,540,4,20,dev_bulk
mp-567278,bulk,4,1728000,15,3.051687497190869e-05,4.1640504563496996e-08,0.0075773060978893,0.0103758647374132,6.647251638014495e-09,483,1520,4,23,dev_bulk
mp-567394,bulk,20260905,1259712,13,0.0002429062496958,5.2969080100136144e-08,0.0033479656353998,0.0070925710200242,9.818444635101289e-08,447,1830,2,96,dev_bulk
mp-567394,bulk,1,1259712,13,0.0002429062496958,5.2969080100136144e-08,0.0033479656353998,0.0072564164242265,6.521398532299827e-08,447,1792,2,101,dev_bulk
mp-567394,bulk,2,1259712,13,0.0002429062496958,5.2969080100136144e-08,0.0033479656353998,0.0064409781111542,8.312093768836348e-08,447,1820,2,103,dev_bulk
mp-567394,bulk,3,1259712,13,0.0002429062496958,5.2969080100136144e-08,0.0033479656353998,0.0074563486538856,5.48922960419418e-08,447,1966,2,112,dev_bulk
mp-567394,bulk,4,1259712,13,0.0002429062496958,5.2969080100136144e-08,0.0033479656353998,0.0062357806344568,7.451121408763585e-08,447,1760,2,115,dev_bulk
mp-567699,bulk,20260905,1382400,19,6.1031249970255885e-05,3.097369305232486e-08,0.0213664126840917,0.0189580220747678,1.0089577173744146e-08,852,2889,3166,7608,dev_bulk
mp-567699,bulk,1,1382400,19,6.1031249970255885e-05,3.097369305232486e-08,0.0213664126840917,0.0155746938701755,1.1251016118762893e-08,852,2455,3166,7536,dev_bulk
mp-567699,bulk,2,1382400,19,6.1031249970255885e-05,3.097369305232486e-08,0.0213664126840917,0.016367873134178,1.1822880452427853e-08,852,2662,3166,7606,dev_bulk
mp-567699,bulk,3,1382400,19,6.1031249970255885e-05,3.097369305232486e-08,0.0213664126840917,0.0131415877825444,1.7328875223654453e-08,852,2652,3166,7609,dev_bulk
mp-567699,bulk,4,1382400,19,6.1031249970255885e-05,3.097369305232486e-08,0.0213664126840917,0.0116496859064039,1.8370049481575282e-08,852,2219,3166,7658,dev_bulk
mp-569678,bulk,20260905,2211840,18,0.0001220656249643,3.2611729824937435e-08,0.0005138687979098,0.0022913936537722,2.7523856971356512e-08,34,697,2,83,dev_bulk
mp-569678,bulk,1,2211840,18,0.0001220656249643,3.2611729824937435e-08,0.0005138687979098,0.0014228143947185,2.5936984116015086e-08,34,507,2,95,dev_bulk
mp-569678,bulk,2,2211840,18,0.0001220656249643,3.2611729824937435e-08,0.0005138687979098,0.0030093969919064,2.6946954889695007e-08,34,525,2,87,dev_bulk
mp-569678,bulk,3,2211840,18,0.0001220656249643,3.2611729824937435e-08,0.0005138687979098,0.0019170142618438,2.1232779090496482e-08,34,494,2,92,dev_bulk
mp-569678,bulk,4,2211840,18,0.0001220656249643,3.2611729824937435e-08,0.0005138687979098,0.0043982361815491,2.6249852069781813e-08,34,758,2,91,dev_bulk
mp-569792,bulk,20260905,614400,4,0.0001209312499668,3.5459695159228754e-08,1.0624244595192069e-08,0.0012185134055364,6.141727215691617e-08,0,1278,2444,11833,dev_bulk
mp-569792,bulk,1,614400,4,0.0001209312499668,3.5459695159228754e-08,1.0624244595192069e-08,0.0057596609455643,4.384486196329362e-08,0,1421,2444,11792,dev_bulk
mp-569792,bulk,2,614400,4,0.0001209312499668,3.5459695159228754e-08,1.0624244595192069e-08,0.002481911132822,2.840530566317057e-08,0,1339,2444,11903,dev_bulk
mp-569792,bulk,3,614400,4,0.0001209312499668,3.5459695159228754e-08,1.0624244595192069e-08,0.0041720146516652,1.3674950771758176e-07,0,1527,2444,11863,dev_bulk
mp-569792,bulk,4,614400,4,0.0001209312499668,3.5459695159228754e-08,1.0624244595192069e-08,0.0049074004088716,5.8708859995704195e-08,0,1278,2444,11795,dev_bulk
mp-606377,bulk,20260905,933120,14,0.0002438624997012,4.5410821843297977e-08,8.228282055711134e-09,0.053571184047465,9.907074272064165e-08,0,3935,0,92,dev_bulk
mp-606377,bulk,1,933120,14,0.0002438624997012,4.5410821843297977e-08,8.228282055711134e-09,0.052777571410429,1.1263160359931137e-07,0,4021,0,97,dev_bulk
mp-606377,bulk,2,933120,14,0.0002438624997012,4.5410821843297977e-08,8.228282055711134e-09,0.0628422006149964,8.61928217688046e-08,0,4452,0,86,dev_bulk
mp-606377,bulk,3,933120,14,0.0002438624997012,4.5410821843297977e-08,8.228282055711134e-09,0.0581863314317683,4.83909214921141e-08,0,4196,0,106,dev_bulk
mp-606377,bulk,4,933120,14,0.0002438624997012,4.5410821843297977e-08,8.228282055711134e-09,0.0480773611065341,8.463284650872539e-08,0,3657,0,83,dev_bulk
mp-614489,bulk,20260905,373248,4,0.0001149843751591,3.8944642614691155e-08,4.909634299110621e-08,0.0017593408188822,9.173475490342753e-08,0,292,0,15370,dev_bulk
mp-614489,bulk,1,373248,4,0.0001149843751591,3.8944642614691155e-08,4.909634299110621e-08,0.0017483180341919,9.405897216652193e-08,0,328,0,15366,dev_bulk
mp-614489,bulk,2,373248,4,0.0001149843751591,3.8944642614691155e-08,4.909634299110621e-08,0.0008425690722617,2.4580710800137243e-08,0,277,0,15376,dev_bulk
mp-614489,bulk,3,373248,4,0.0001149843751591,3.8944642614691155e-08,4.909634299110621e-08,0.0015304659755415,9.038686599183167e-08,0,330,0,15373,dev_bulk
mp-614489,bulk,4,373248,4,0.0001149843751591,3.8944642614691155e-08,4.909634299110621e-08,0.0018656539899808,7.372012689188524e-08,0,283,0,15359,dev_bulk
mp-6145,bulk,20260905,884736,10,6.102968745835824e-05,4.8079399274530116e-08,0.0001878919575624,0.0010388401732042,2.5049303076229993e-08,30,758,236,2632,dev_bulk
mp-6145,bulk,1,884736,10,6.102968745835824e-05,4.8079399274530116e-08,0.0001878919575624,0.0008778614872566,1.6884248665860472e-08,30,649,236,2644,dev_bulk
mp-6145,bulk,2,884736,10,6.102968745835824e-05,4.8079399274530116e-08,0.0001878919575624,0.0005338961114746,2.0734750805218027e-08,30,663,236,2640,dev_bulk
mp-6145,bulk,3,884736,10,6.102968745835824e-05,4.8079399274530116e-08,0.0001878919575624,0.0009252444587595,2.6037159983616224e-08,30,711,236,2653,dev_bulk
mp-6145,bulk,4,884736,10,6.102968745835824e-05,4.8079399274530116e-08,0.0001878919575624,0.0004437464344579,1.936738414087813e-08,30,636,236,2735,dev_bulk
mp-623043,bulk,20260905,1179648,9,0.0001220375002048,5.514625442333775e-08,5.981153350376189e-09,5.753667681318575e-05,5.926270674194711e-08,0,11,0,101,dev_bulk
mp-623043,bulk,1,1179648,9,0.0001220375002048,5.514625442333775e-08,5.981153350376189e-09,5.247273321451473e-05,3.2218430590091884e-08,0,13,0,95,dev_bulk
mp-623043,bulk,2,1179648,9,0.0001220375002048,5.514625442333775e-08,5.981153350376189e-09,0.0002317603497736,2.331930915033809e-08,0,25,0,96,dev_bulk
mp-623043,bulk,3,1179648,9,0.0001220375002048,5.514625442333775e-08,5.981153350376189e-09,5.129715035856464e-05,2.8834554299805862e-08,0,10,0,80,dev_bulk
mp-623043,bulk,4,1179648,9,0.0001220375002048,5.514625442333775e-08,5.981153350376189e-09,7.961984433890734e-05,4.659329633227571e-08,0,11,0,101,dev_bulk
mp-626794,bulk,20260905,1290240,20,0.000244056250267,3.5364018111005664e-08,1.292016271747798e-08,0.0001214287049622,8.262544781700853e-08,0,195,2,1179,dev_bulk
mp-626794,bulk,1,1290240,20,0.000244056250267,3.5364018111005664e-08,1.292016271747798e-08,1.838254253883065e-05,7.294438031379968e-08,0,186,2,1203,dev_bulk
mp-626794,bulk,2,1290240,20,0.000244056250267,3.5364018111005664e-08,1.292016271747798e-08,4.194181215044779e-05,8.261064721182265e-08,0,194,2,1184,dev_bulk
mp-626794,bulk,3,1290240,20,0.000244056250267,3.5364018111005664e-08,1.292016271747798e-08,2.2081521873218435e-05,7.00134421549592e-08,0,180,2,1203,dev_bulk
mp-626794,bulk,4,1290240,20,0.000244056250267,3.5364018111005664e-08,1.292016271747798e-08,4.737260108722552e-05,7.731251194798007e-08,0,205,2,1196,dev_bulk
mp-631399,bulk,20260905,373248,4,3.046046879262576e-05,5.4783813107741445e-08,2.9723743466547603e-09,2.610188865048713e-08,2.610188865048713e-08,0,0,144,1030,dev_bulk
mp-631399,bulk,1,373248,4,3.046046879262576e-05,5.4783813107741445e-08,2.9723743466547603e-09,2.1049481269130865e-08,2.1049481269130865e-08,0,0,144,995,dev_bulk
mp-631399,bulk,2,373248,4,3.046046879262576e-05,5.4783813107741445e-08,2.9723743466547603e-09,9.696573322059976e-09,9.696573322059976e-09,0,0,144,1019,dev_bulk
mp-631399,bulk,3,373248,4,3.046046879262576e-05,5.4783813107741445e-08,2.9723743466547603e-09,2.2949960154505792e-08,2.2949960154505792e-08,0,0,144,1015,dev_bulk
mp-631399,bulk,4,373248,4,3.046046879262576e-05,5.4783813107741445e-08,2.9723743466547603e-09,1.874027333315098e-08,1.874027333315098e-08,0,0,144,1013,dev_bulk
mp-644443,bulk,20260905,1376256,20,6.102968745835824e-05,2.965994421217253e-08,2.356096651112693e-09,1.1514033076309715e-05,1.7052980361143e-08,0,12,0,48,dev_bulk
mp-644443,bulk,1,1376256,20,6.102968745835824e-05,2.965994421217253e-08,2.356096651112693e-09,1.4268858040900056e-05,1.7509478311694693e-08,0,14,0,56,dev_bulk
mp-644443,bulk,2,1376256,20,6.102968745835824e-05,2.965994421217253e-08,2.356096651112693e-09,8.876122512546658e-06,1.2887922729021284e-08,0,11,0,59,dev_bulk
mp-644443,bulk,3,1376256,20,6.102968745835824e-05,2.965994421217253e-08,2.356096651112693e-09,8.409555581678774e-06,1.1589748716289703e-08,0,11,0,56,dev_bulk
mp-644443,bulk,4,1376256,20,6.102968745835824e-05,2.965994421217253e-08,2.356096651112693e-09,8.67091724288116e-06,1.7719340661415117e-08,0,11,0,50,dev_bulk
mp-6586,bulk,20260905,884736,10,6.1003124983471935e-05,3.128263331313732e-08,4.3564561401865376e-05,0.0075419807441647,2.7113802758549358e-08,39,3678,5580,11901,dev_bulk
mp-6586,bulk,1,884736,10,6.1003124983471935e-05,3.128263331313732e-08,4.3564561401865376e-05,0.0076942794186072,1.297246132736518e-08,39,3628,5580,11756,dev_bulk
mp-6586,bulk,2,884736,10,6.1003124983471935e-05,3.128263331313732e-08,4.3564561401865376e-05,0.0077966866313641,2.7267183178025792e-08,39,3649,5580,11747,dev_bulk
mp-6586,bulk,3,884736,10,6.1003124983471935e-05,3.128263331313732e-08,4.3564561401865376e-05,0.0078508249920874,3.570348194870121e-08,39,3536,5580,11657,dev_bulk
mp-6586,bulk,4,884736,10,6.1003124983471935e-05,3.128263331313732e-08,4.3564561401865376e-05,0.0079124668848438,2.6801224350947453e-08,39,3629,5580,11780,dev_bulk
mp-675781,bulk,20260905,1935360,31,0.000976499999524,4.439285346859423e-08,1.3279684907274714e-08,0.0003252272979015,1.292203064551245e-07,0,77,3,253,dev_bulk
mp-675781,bulk,1,1935360,31,0.000976499999524,4.439285346859423e-08,1.3279684907274714e-08,0.0001630306697526,2.3659334669190457e-07,0,64,3,246,dev_bulk
mp-675781,bulk,2,1935360,31,0.000976499999524,4.439285346859423e-08,1.3279684907274714e-08,0.0002190694282884,1.609317941131394e-07,0,75,3,236,dev_bulk
mp-675781,bulk,3,1935360,31,0.000976499999524,4.439285346859423e-08,1.3279684907274714e-08,0.0004462658011732,1.8932572043439682e-07,0,90,3,226,dev_bulk
mp-675781,bulk,4,1935360,31,0.000976499999524,4.439285346859423e-08,1.3279684907274714e-08,0.000460665323775,1.8954234271006959e-07,0,87,3,239,dev_bulk
mp-676693,bulk,20260905,870912,12,3.051718749702559e-05,3.255636221883259e-08,2.0626291785674766e-09,1.0189819306116732e-05,9.559519398294471e-09,0,7,0,28,dev_bulk
mp-676693,bulk,1,870912,12,3.051718749702559e-05,3.255636221883259e-08,2.0626291785674766e-09,2.1586530773554102e-05,1.1620586715110905e-08,0,4,0,24,dev_bulk
mp-676693,bulk,2,870912,12,3.051718749702559e-05,3.255636221883259e-08,2.0626291785674766e-09,2.1593718188661622e-05,1.31405792913597e-08,0,7,0,31,dev_bulk
mp-676693,bulk,3,870912,12,3.051718749702559e-05,3.255636221883259e-08,2.0626291785674766e-09,1.8395797171777417e-05,1.2996256515407369e-08,0,4,0,25,dev_bulk
mp-676693,bulk,4,870912,12,3.051718749702559e-05,3.255636221883259e-08,2.0626291785674766e-09,1.434179824855164e-05,1.0586889587216321e-08,0,9,0,23,dev_bulk
mp-684706,bulk,20260905,725760,8,6.096562492530211e-05,5.020949723365493e-08,1.900113844044426e-09,1.6550947924187653e-05,2.7253659773407435e-08,0,18,0,70,dev_bulk
mp-684706,bulk,1,725760,8,6.096562492530211e-05,5.020949723365493e-08,1.900113844044426e-09,4.797213230478548e-05,2.39879911489993e-08,0,26,0,84,dev_bulk
mp-684706,bulk,2,725760,8,6.096562492530211e-05,5.020949723365493e-08,1.900113844044426e-09,0.0001167380925526,1.3052102509902852e-08,0,31,0,81,dev_bulk
mp-684706,bulk,3,725760,8,6.096562492530211e-05,5.020949723365493e-08,1.900113844044426e-09,2.372955302565316e-05,2.592750725227688e-08,0,25,0,93,dev_bulk
mp-684706,bulk,4,725760,8,6.096562492530211e-05,5.020949723365493e-08,1.900113844044426e-09,5.339778613056012e-05,2.0534873357291872e-08,0,25,0,78,dev_bulk
mp-733522,bulk,20260905,2073600,54,0.0004880750002485,3.1636186722124584e-08,5.663135738132041e-09,6.315315146743217e-05,1.0407917638843857e-07,0,140,0,396,dev_bulk
mp-733522,bulk,1,2073600,54,0.0004880750002485,3.1636186722124584e-08,5.663135738132041e-09,4.4826365710903815e-05,7.254160028224987e-08,0,82,0,380,dev_bulk
mp-733522,bulk,2,2073600,54,0.0004880750002485,3.1636186722124584e-08,5.663135738132041e-09,6.180953435652725e-05,6.911056349423461e-08,0,102,0,409,dev_bulk
mp-733522,bulk,3,2073600,54,0.0004880750002485,3.1636186722124584e-08,5.663135738132041e-09,6.242896261898778e-05,1.1606387850804369e-07,0,105,0,416,dev_bulk
mp-733522,bulk,4,2073600,54,0.0004880750002485,3.1636186722124584e-08,5.663135738132041e-09,6.902953597354156e-05,7.960959891306629e-08,0,118,0,419,dev_bulk
mp-733797,bulk,20260905,1536000,28,0.0001219968748955,3.428003733409426e-08,4.7143480230715795e-09,0.0670185026835614,2.289958089818356e-08,0,2509,0,105,dev_bulk
mp-733797,bulk,1,1536000,28,0.0001219968748955,3.428003733409426e-08,4.7143480230715795e-09,0.0383125850496988,2.4501712658775432e-08,0,1282,0,100,dev_bulk
mp-733797,bulk,2,1536000,28,0.0001219968748955,3.428003733409426e-08,4.7143480230715795e-09,0.0807057255322734,2.9155038383521518e-08,0,2974,0,92,dev_bulk
mp-733797,bulk,3,1536000,28,0.0001219968748955,3.428003733409426e-08,4.7143480230715795e-09,0.0692913157422809,2.2361558826844433e-08,0,2224,0,95,dev_bulk
mp-733797,bulk,4,1536000,28,0.0001219968748955,3.428003733409426e-08,4.7143480230715795e-09,0.064512425457047,2.2732060678265498e-08,0,2010,0,101,dev_bulk
mp-7359,bulk,20260905,725760,6,6.0860937537654536e-05,4.3415204128880676e-08,2.1783677084386e-09,6.337938626721495e-05,1.540208316441749e-08,0,8,9738,8539,dev_bulk
mp-7359,bulk,1,725760,6,6.0860937537654536e-05,4.3415204128880676e-08,2.1783677084386e-09,0.0001009080565932,3.015680327678183e-08,0,12,9738,8566,dev_bulk
mp-7359,bulk,2,725760,6,6.0860937537654536e-05,4.3415204128880676e-08,2.1783677084386e-09,0.0001160906413915,3.019547811788925e-08,0,14,9738,8605,dev_bulk
mp-7359,bulk,3,725760,6,6.0860937537654536e-05,4.3415204128880676e-08,2.1783677084386e-09,7.735955047571963e-05,2.2502693042270042e-08,0,9,9738,8588,dev_bulk
mp-7359,bulk,4,725760,6,6.0860937537654536e-05,4.3415204128880676e-08,2.1783677084386e-09,6.338101701608423e-05,2.289915812525578e-08,0,13,9738,8604,dev_bulk
mp-744554,bulk,20260905,1769472,36,0.0004876874991168,4.4591868049033954e-08,5.047857243312137e-09,6.0429017855412326e-05,7.30759381895041e-08,0,124,1,423,dev_bulk
mp-744554,bulk,1,1769472,36,0.0004876874991168,4.4591868049033954e-08,5.047857243312137e-09,5.465912046442867e-05,7.268144486261009e-08,0,105,1,402,dev_bulk
mp-744554,bulk,2,1769472,36,0.0004876874991168,4.4591868049033954e-08,5.047857243312137e-09,7.402709667836405e-05,6.23663787280293e-08,0,98,1,373,dev_bulk
mp-744554,bulk,3,1769472,36,0.0004876874991168,4.4591868049033954e-08,5.047857243312137e-09,0.0003469226146108,7.818822478355969e-08,0,133,1,366,dev_bulk
mp-744554,bulk,4,1769472,36,0.0004876874991168,4.4591868049033954e-08,5.047857243312137e-09,6.288660755338071e-05,1.1379701625457984e-07,0,107,1,410,dev_bulk
mp-752546,bulk,20260905,884736,13,6.099999995967664e-05,4.7040967749730875e-08,1.4340442318072633e-05,0.0024067752869356,1.7683474240470787e-08,2,1340,0,40,dev_bulk
mp-752546,bulk,1,884736,13,6.099999995967664e-05,4.7040967749730875e-08,1.4340442318072633e-05,0.0023563611536969,1.5380330786740615e-08,2,1291,0,50,dev_bulk
mp-752546,bulk,2,884736,13,6.099999995967664e-05,4.7040967749730875e-08,1.4340442318072633e-05,0.0021393007074275,1.9695236552763618e-08,2,1376,0,33,dev_bulk
mp-752546,bulk,3,884736,13,6.099999995967664e-05,4.7040967749730875e-08,1.4340442318072633e-05,0.0027304282453295,3.3128481291555545e-08,2,1271,0,37,dev_bulk
