material_id,stratum,domain,stability_floor_a1_e,n_seeds,floor_min_over_seeds_e,stability_floor_a_e,threshold_e,status,reason,status_under_protocol_a
nomad-8ZPelCNdN_TR,dev_slab,slab,0.004777668,5,0.0003645109,0.0001063155,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 4.778e-03 >= threshold 0.001,ELIGIBLE
nomad-8ZPelCNdN_TR,dev_slab,slab,0.004777668,5,0.0003645109,0.0001063155,0.01,ELIGIBLE,,ELIGIBLE
nomad-8eTSyDPSGSwy,dev_slab,slab,0.0007437615,5,0.0004154365,3.249701e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 7.438e-04 >= threshold 0.0001,ELIGIBLE
nomad-8eTSyDPSGSwy,dev_slab,slab,0.0007437615,5,0.0004154365,3.249701e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-8eTSyDPSGSwy,dev_slab,slab,0.0007437615,5,0.0004154365,3.249701e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-8tU1rEspJ26T,dev_slab,slab,0.02274834,5,0.0183876,0.00670839,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.275e-02 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-8tU1rEspJ26T,dev_slab,slab,0.02274834,5,0.0183876,0.00670839,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.275e-02 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad-8tU1rEspJ26T,dev_slab,slab,0.02274834,5,0.0183876,0.00670839,0.01,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.275e-02 >= threshold 0.01,ELIGIBLE
nomad-9jQMkfdCbgX_,dev_slab,slab,0.01942891,5,0.01816595,0.001143649,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.943e-02 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-9jQMkfdCbgX_,dev_slab,slab,0.01942891,5,0.01816595,0.001143649,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.943e-02 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad-9jQMkfdCbgX_,dev_slab,slab,0.01942891,5,0.01816595,0.001143649,0.01,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.943e-02 >= threshold 0.01,ELIGIBLE
nomad-9xtsrVZD5SSK,dev_slab,slab,0.000652495,5,0.0005865428,2.290547e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 6.525e-04 >= threshold 0.0001,ELIGIBLE
nomad-9xtsrVZD5SSK,dev_slab,slab,0.000652495,5,0.0005865428,2.290547e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad-9xtsrVZD5SSK,dev_slab,slab,0.000652495,5,0.0005865428,2.290547e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-A5zDMCxBBUYc,dev_slab,slab,0.007994385,5,0.005142404,0.0007004302,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 7.994e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-A5zDMCxBBUYc,dev_slab,slab,0.007994385,5,0.005142404,0.0007004302,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 7.994e-03 >= threshold 0.001,ELIGIBLE
nomad-A5zDMCxBBUYc,dev_slab,slab,0.007994385,5,0.005142404,0.0007004302,0.01,ELIGIBLE,,ELIGIBLE
nomad-AUrOZMeLzRg5,dev_slab,slab,0.0009551569,5,0.0003173106,2.644435e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 9.552e-04 >= threshold 0.0001,ELIGIBLE
nomad-AUrOZMeLzRg5,dev_slab,slab,0.0009551569,5,0.0003173106,2.644435e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad-AUrOZMeLzRg5,dev_slab,slab,0.0009551569,5,0.0003173106,2.644435e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-BMoyqNd6y06X,dev_slab,slab,0.00175523,5,0.001342402,0.0001253597,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.755e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-BMoyqNd6y06X,dev_slab,slab,0.00175523,5,0.001342402,0.0001253597,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.755e-03 >= threshold 0.001,ELIGIBLE
nomad-BMoyqNd6y06X,dev_slab,slab,0.00175523,5,0.001342402,0.0001253597,0.01,ELIGIBLE,,ELIGIBLE
nomad-BbyKgzzvPkrI,dev_slab,slab,0.002137291,5,0.001316105,5.311877e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.137e-03 >= threshold 0.0001,ELIGIBLE
nomad-BbyKgzzvPkrI,dev_slab,slab,0.002137291,5,0.001316105,5.311877e-09,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.137e-03 >= threshold 0.001,ELIGIBLE
nomad-BbyKgzzvPkrI,dev_slab,slab,0.002137291,5,0.001316105,5.311877e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-BiuRBghVF7ns,dev_slab,slab,0.0151958,5,0.01408394,0.0007994711,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.520e-02 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-BiuRBghVF7ns,dev_slab,slab,0.0151958,5,0.01408394,0.0007994711,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.520e-02 >= threshold 0.001,ELIGIBLE
nomad-BiuRBghVF7ns,dev_slab,slab,0.0151958,5,0.01408394,0.0007994711,0.01,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.520e-02 >= threshold 0.01,ELIGIBLE
nomad-CHORxT-fP4dV,dev_slab,slab,0.0005103544,5,0.0003906859,0.0005955879,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 5.104e-04 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-CHORxT-fP4dV,dev_slab,slab,0.0005103544,5,0.0003906859,0.0005955879,0.001,ELIGIBLE,,ELIGIBLE
nomad-CHORxT-fP4dV,dev_slab,slab,0.0005103544,5,0.0003906859,0.0005955879,0.01,ELIGIBLE,,ELIGIBLE
nomad-E0rr8BI_hRlR,dev_slab,slab,0.0007720814,5,0.0003485587,3.950193e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 7.721e-04 >= threshold 0.0001,ELIGIBLE
nomad-E0rr8BI_hRlR,dev_slab,slab,0.0007720814,5,0.0003485587,3.950193e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-E0rr8BI_hRlR,dev_slab,slab,0.0007720814,5,0.0003485587,3.950193e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-Ek0B30z0bVyP,dev_slab,slab,0.0005554227,5,0.0002546382,4.367292e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 5.554e-04 >= threshold 0.0001,ELIGIBLE
nomad-Ek0B30z0bVyP,dev_slab,slab,0.0005554227,5,0.0002546382,4.367292e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-Ek0B30z0bVyP,dev_slab,slab,0.0005554227,5,0.0002546382,4.367292e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-FPTBoTAPMQA8,dev_slab,slab,4.996108e-05,5,3.053131e-05,1.000163e-08,0.0001,ELIGIBLE,,ELIGIBLE
nomad-FPTBoTAPMQA8,dev_slab,slab,4.996108e-05,5,3.053131e-05,1.000163e-08,0.001,ELIGIBLE,,ELIGIBLE
nomad-FPTBoTAPMQA8,dev_slab,slab,4.996108e-05,5,3.053131e-05,1.000163e-08,0.01,ELIGIBLE,,ELIGIBLE
nomad-FVlJ8rpkyGT5,dev_slab,slab,7.735865e-05,5,2.795244e-05,6.813892e-09,0.0001,ELIGIBLE,,ELIGIBLE
nomad-FVlJ8rpkyGT5,dev_slab,slab,7.735865e-05,5,2.795244e-05,6.813892e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-FVlJ8rpkyGT5,dev_slab,slab,7.735865e-05,5,2.795244e-05,6.813892e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-M8BV9zowas8w,dev_slab,slab,0.0007696346,5,0.0001022825,4.389401e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 7.696e-04 >= threshold 0.0001,ELIGIBLE
nomad-M8BV9zowas8w,dev_slab,slab,0.0007696346,5,0.0001022825,4.389401e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-M8BV9zowas8w,dev_slab,slab,0.0007696346,5,0.0001022825,4.389401e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-MgLl-OZz9clr,dev_slab,slab,0.0002390437,5,9.431812e-05,2.757427e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.390e-04 >= threshold 0.0001,ELIGIBLE
nomad-MgLl-OZz9clr,dev_slab,slab,0.0002390437,5,9.431812e-05,2.757427e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad-MgLl-OZz9clr,dev_slab,slab,0.0002390437,5,9.431812e-05,2.757427e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-Q4xDULo89hwd,dev_slab,slab,0.0002174198,5,0.0001477834,9.423415e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.174e-04 >= threshold 0.0001,ELIGIBLE
nomad-Q4xDULo89hwd,dev_slab,slab,0.0002174198,5,0.0001477834,9.423415e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-Q4xDULo89hwd,dev_slab,slab,0.0002174198,5,0.0001477834,9.423415e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-SzuB_oB4XzfT,dev_slab,slab,0.0002048682,5,0.0001090302,4.457149e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.049e-04 >= threshold 0.0001,ELIGIBLE
nomad-SzuB_oB4XzfT,dev_slab,slab,0.0002048682,5,0.0001090302,4.457149e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-SzuB_oB4XzfT,dev_slab,slab,0.0002048682,5,0.0001090302,4.457149e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-VNlX3_0OCG9w,dev_slab,slab,0.0006341292,5,0.0004376293,0.000621652,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 6.341e-04 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-VNlX3_0OCG9w,dev_slab,slab,0.0006341292,5,0.0004376293,0.000621652,0.001,ELIGIBLE,,ELIGIBLE
nomad-VNlX3_0OCG9w,dev_slab,slab,0.0006341292,5,0.0004376293,0.000621652,0.01,ELIGIBLE,,ELIGIBLE
nomad-VyA9ivUfcKNR,dev_slab,slab,0.0004218777,5,0.0002368026,3.940942e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 4.219e-04 >= threshold 0.0001,ELIGIBLE
nomad-VyA9ivUfcKNR,dev_slab,slab,0.0004218777,5,0.0002368026,3.940942e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-VyA9ivUfcKNR,dev_slab,slab,0.0004218777,5,0.0002368026,3.940942e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-WjYAcipcgiRI,dev_slab,slab,8.776667e-05,5,4.720153e-05,1.069737e-08,0.0001,ELIGIBLE,,ELIGIBLE
nomad-WjYAcipcgiRI,dev_slab,slab,8.776667e-05,5,4.720153e-05,1.069737e-08,0.001,ELIGIBLE,,ELIGIBLE
nomad-WjYAcipcgiRI,dev_slab,slab,8.776667e-05,5,4.720153e-05,1.069737e-08,0.01,ELIGIBLE,,ELIGIBLE
nomad-Z7Uu-1P6k4r9,dev_slab,slab,0.0009392783,5,0.0004737027,3.405137e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 9.393e-04 >= threshold 0.0001,ELIGIBLE
nomad-Z7Uu-1P6k4r9,dev_slab,slab,0.0009392783,5,0.0004737027,3.405137e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-Z7Uu-1P6k4r9,dev_slab,slab,0.0009392783,5,0.0004737027,3.405137e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-ZvTQv6REajO4,dev_slab,slab,6.672043e-05,5,4.507417e-05,3.006338e-06,0.0001,ELIGIBLE,,ELIGIBLE
nomad-ZvTQv6REajO4,dev_slab,slab,6.672043e-05,5,4.507417e-05,3.006338e-06,0.001,ELIGIBLE,,ELIGIBLE
nomad-ZvTQv6REajO4,dev_slab,slab,6.672043e-05,5,4.507417e-05,3.006338e-06,0.01,ELIGIBLE,,ELIGIBLE
nomad2d--B4E6JXJAJsP,ext_vacuum,vacuum2d,0.0005886594,5,0.0001313902,1.449884e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 5.887e-04 >= threshold 0.0001,ELIGIBLE
nomad2d--B4E6JXJAJsP,ext_vacuum,vacuum2d,0.0005886594,5,0.0001313902,1.449884e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d--B4E6JXJAJsP,ext_vacuum,vacuum2d,0.0005886594,5,0.0001313902,1.449884e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d--GTGzWfdnZfM,ext_vacuum,vacuum2d,0.0003110981,5,4.480394e-06,1.741391e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.111e-04 >= threshold 0.0001,ELIGIBLE
nomad2d--GTGzWfdnZfM,ext_vacuum,vacuum2d,0.0003110981,5,4.480394e-06,1.741391e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d--GTGzWfdnZfM,ext_vacuum,vacuum2d,0.0003110981,5,4.480394e-06,1.741391e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d--oZxTxEUsVxM,ext_vacuum,vacuum2d,0.0003835636,5,9.662661e-05,0.0001106193,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.836e-04 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad2d--oZxTxEUsVxM,ext_vacuum,vacuum2d,0.0003835636,5,9.662661e-05,0.0001106193,0.001,ELIGIBLE,,ELIGIBLE
nomad2d--oZxTxEUsVxM,ext_vacuum,vacuum2d,0.0003835636,5,9.662661e-05,0.0001106193,0.01,ELIGIBLE,,ELIGIBLE
nomad2d--poJgwk5QnYH,ext_vacuum,vacuum2d,0.002014713,5,0.001091404,0.0004754079,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.015e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad2d--poJgwk5QnYH,ext_vacuum,vacuum2d,0.002014713,5,0.001091404,0.0004754079,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.015e-03 >= threshold 0.001,ELIGIBLE
nomad2d--poJgwk5QnYH,ext_vacuum,vacuum2d,0.002014713,5,0.001091404,0.0004754079,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-01AsrYzXZ0cy,ext_vacuum,vacuum2d,0.001000433,5,5.816806e-05,2.600503e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.000e-03 >= threshold 0.0001,ELIGIBLE
nomad2d-01AsrYzXZ0cy,ext_vacuum,vacuum2d,0.001000433,5,5.816806e-05,2.600503e-09,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.000e-03 >= threshold 0.001,ELIGIBLE
nomad2d-01AsrYzXZ0cy,ext_vacuum,vacuum2d,0.001000433,5,5.816806e-05,2.600503e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-03AViAQBOpvV,ext_vacuum,vacuum2d,0.0005582176,5,0.000379967,0.0003199698,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 5.582e-04 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad2d-03AViAQBOpvV,ext_vacuum,vacuum2d,0.0005582176,5,0.000379967,0.0003199698,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-03AViAQBOpvV,ext_vacuum,vacuum2d,0.0005582176,5,0.000379967,0.0003199698,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-06Maeq8yNQaK,ext_vacuum,vacuum2d,0.0001022355,5,2.264966e-05,7.679253e-10,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.022e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-06Maeq8yNQaK,ext_vacuum,vacuum2d,0.0001022355,5,2.264966e-05,7.679253e-10,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-06Maeq8yNQaK,ext_vacuum,vacuum2d,0.0001022355,5,2.264966e-05,7.679253e-10,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-0J6F9ROgTdMT,ext_vacuum,vacuum2d,0.001046492,5,0.0008867003,0.0004997923,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.046e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad2d-0J6F9ROgTdMT,ext_vacuum,vacuum2d,0.001046492,5,0.0008867003,0.0004997923,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.046e-03 >= threshold 0.001,ELIGIBLE
nomad2d-0J6F9ROgTdMT,ext_vacuum,vacuum2d,0.001046492,5,0.0008867003,0.0004997923,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-0KKvLZ7KNaqG,ext_vacuum,vacuum2d,3.186e-05,5,4.754743e-06,1.106708e-09,0.0001,ELIGIBLE,,ELIGIBLE
nomad2d-0KKvLZ7KNaqG,ext_vacuum,vacuum2d,3.186e-05,5,4.754743e-06,1.106708e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-0KKvLZ7KNaqG,ext_vacuum,vacuum2d,3.186e-05,5,4.754743e-06,1.106708e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-0XHkHlmw3DQ_,ext_vacuum,vacuum2d,5.938243e-05,5,1.145606e-05,3.202484e-05,0.0001,ELIGIBLE,,ELIGIBLE
nomad2d-0XHkHlmw3DQ_,ext_vacuum,vacuum2d,5.938243e-05,5,1.145606e-05,3.202484e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-0XHkHlmw3DQ_,ext_vacuum,vacuum2d,5.938243e-05,5,1.145606e-05,3.202484e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-0a2YWO4Ir7mi,ext_vacuum,vacuum2d,7.834749e-05,5,2.398635e-05,1.838728e-09,0.0001,ELIGIBLE,,ELIGIBLE
nomad2d-0a2YWO4Ir7mi,ext_vacuum,vacuum2d,7.834749e-05,5,2.398635e-05,1.838728e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-0a2YWO4Ir7mi,ext_vacuum,vacuum2d,7.834749e-05,5,2.398635e-05,1.838728e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-0qZgP0AV8Gk8,ext_vacuum,vacuum2d,0.0002928051,5,0.000194812,3.623783e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.928e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-0qZgP0AV8Gk8,ext_vacuum,vacuum2d,0.0002928051,5,0.000194812,3.623783e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-0qZgP0AV8Gk8,ext_vacuum,vacuum2d,0.0002928051,5,0.000194812,3.623783e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-1M5XVUL3-6vX,ext_vacuum,vacuum2d,0.0001136172,5,3.576414e-05,4.128635e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.136e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-1M5XVUL3-6vX,ext_vacuum,vacuum2d,0.0001136172,5,3.576414e-05,4.128635e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-1M5XVUL3-6vX,ext_vacuum,vacuum2d,0.0001136172,5,3.576414e-05,4.128635e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-1_3Aeqri4-hc,ext_vacuum,vacuum2d,0.001280287,5,0.001220865,0.0004302724,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.280e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad2d-1_3Aeqri4-hc,ext_vacuum,vacuum2d,0.001280287,5,0.001220865,0.0004302724,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.280e-03 >= threshold 0.001,ELIGIBLE
nomad2d-1_3Aeqri4-hc,ext_vacuum,vacuum2d,0.001280287,5,0.001220865,0.0004302724,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-25gGmM0frydq,ext_vacuum,vacuum2d,0.0008789376,5,0.0005513692,0.0001016593,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 8.789e-04 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad2d-25gGmM0frydq,ext_vacuum,vacuum2d,0.0008789376,5,0.0005513692,0.0001016593,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-25gGmM0frydq,ext_vacuum,vacuum2d,0.0008789376,5,0.0005513692,0.0001016593,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-2A-QzAIQ7zUi,ext_vacuum,vacuum2d,0.003979456,5,0.00304115,0.0001713502,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.979e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad2d-2A-QzAIQ7zUi,ext_vacuum,vacuum2d,0.003979456,5,0.00304115,0.0001713502,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.979e-03 >= threshold 0.001,ELIGIBLE
nomad2d-2A-QzAIQ7zUi,ext_vacuum,vacuum2d,0.003979456,5,0.00304115,0.0001713502,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-2H4rlyMxb2Lt,ext_vacuum,vacuum2d,0.0001253403,5,4.487783e-05,2.057879e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.253e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-2H4rlyMxb2Lt,ext_vacuum,vacuum2d,0.0001253403,5,4.487783e-05,2.057879e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-2H4rlyMxb2Lt,ext_vacuum,vacuum2d,0.0001253403,5,4.487783e-05,2.057879e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-2KcZ7wrCEYsv,ext_vacuum,vacuum2d,6.32894e-06,5,2.805687e-06,1.449789e-08,0.0001,ELIGIBLE,,ELIGIBLE
nomad2d-2KcZ7wrCEYsv,ext_vacuum,vacuum2d,6.32894e-06,5,2.805687e-06,1.449789e-08,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-2KcZ7wrCEYsv,ext_vacuum,vacuum2d,6.32894e-06,5,2.805687e-06,1.449789e-08,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-2OB-b56O56z1,ext_vacuum,vacuum2d,4.243438e-05,5,8.535355e-06,2.373127e-09,0.0001,ELIGIBLE,,ELIGIBLE
nomad2d-2OB-b56O56z1,ext_vacuum,vacuum2d,4.243438e-05,5,8.535355e-06,2.373127e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-2OB-b56O56z1,ext_vacuum,vacuum2d,4.243438e-05,5,8.535355e-06,2.373127e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-36OeWXGAtZ8e,ext_vacuum,vacuum2d,0.0001810728,5,7.065021e-05,1.12554e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.811e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-36OeWXGAtZ8e,ext_vacuum,vacuum2d,0.0001810728,5,7.065021e-05,1.12554e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-36OeWXGAtZ8e,ext_vacuum,vacuum2d,0.0001810728,5,7.065021e-05,1.12554e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-3Api7db6z5lU,ext_vacuum,vacuum2d,0.001887284,5,8.85452e-05,2.252577e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.887e-03 >= threshold 0.0001,ELIGIBLE
nomad2d-3Api7db6z5lU,ext_vacuum,vacuum2d,0.001887284,5,8.85452e-05,2.252577e-09,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.887e-03 >= threshold 0.001,ELIGIBLE
nomad2d-3Api7db6z5lU,ext_vacuum,vacuum2d,0.001887284,5,8.85452e-05,2.252577e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-3I6dBXihz7G1,ext_vacuum,vacuum2d,2.407167e-05,5,5.836551e-06,1.69633e-09,0.0001,ELIGIBLE,,ELIGIBLE
nomad2d-3I6dBXihz7G1,ext_vacuum,vacuum2d,2.407167e-05,5,5.836551e-06,1.69633e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-3I6dBXihz7G1,ext_vacuum,vacuum2d,2.407167e-05,5,5.836551e-06,1.69633e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-3h-SYwcAlhgZ,ext_vacuum,vacuum2d,0.0001092985,5,5.098023e-05,8.013208e-10,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.093e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-3h-SYwcAlhgZ,ext_vacuum,vacuum2d,0.0001092985,5,5.098023e-05,8.013208e-10,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-3h-SYwcAlhgZ,ext_vacuum,vacuum2d,0.0001092985,5,5.098023e-05,8.013208e-10,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-3l4MNOykb4O5,ext_vacuum,vacuum2d,0.0001879562,5,2.20676e-05,2.330227e-06,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.880e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-3l4MNOykb4O5,ext_vacuum,vacuum2d,0.0001879562,5,2.20676e-05,2.330227e-06,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-3l4MNOykb4O5,ext_vacuum,vacuum2d,0.0001879562,5,2.20676e-05,2.330227e-06,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-4-v5dMHX5BhP,ext_vacuum,vacuum2d,0.0003836454,5,0.0001076311,1.109306e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.836e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-4-v5dMHX5BhP,ext_vacuum,vacuum2d,0.0003836454,5,0.0001076311,1.109306e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-4-v5dMHX5BhP,ext_vacuum,vacuum2d,0.0003836454,5,0.0001076311,1.109306e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-48ChW422P29g,ext_vacuum,vacuum2d,0.0001793999,5,1.339654e-05,2.161695e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.794e-04 >= threshold 0.0001,ELIGIBLE
nomad2d-48ChW422P29g,ext_vacuum,vacuum2d,0.0001793999,5,1.339654e-05,2.161695e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad2d-48ChW422P29g,ext_vacuum,vacuum2d,0.0001793999,5,1.339654e-05,2.161695e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad2d-4VDDyQdQUYnl,ext_vacuum,vacuum2d,4.413888e-05,5,5.192076e-07,2.079533e-09,0.0001,ELIGIBLE,,ELIGIBLE
nomad2d-4VDDyQdQUYnl,ext_vacuum,vacuum2d,4.413888e-05,5,5.192076e-07,2.079533e-09,0.001,ELIGIBLE,,ELIGIBLE
