material_id,system_type,codec_a,codec_b,max_match_dex,ladder_a,ladder_b,nominal_rel_a,nominal_rel_b,linf_a,linf_b,linf_ratio_a_over_b,abs_log10_linf_diff,qoi_a,qoi_b,qoi_ratio_a_over_b,compression_a,compression_b
mp-1044463,bulk,SZ3,ZFP,0.2,base,base,0.003,0.03,5.6235016039939865,4.803924649999999,1.1706057054816603,0.06841063651587154,0.0330585195140669,0.0134955478753528,2.4495870652604155,283.6565096952909,56.00933488914819
mp-1044463,bulk,SZ3,ZFP,0.2,base,base,0.01,0.1,18.745688205699025,18.86503058,0.9936738838670373,0.0027561243305276317,0.1582001853228014,0.0790106526570424,2.0022639986217183,479.5129946148443,86.9762174405436
mp-1046632,bulk,SZ3,ZFP,0.2,tight,tight,3e-07,1e-06,0.0006724997350886,0.000482524235835,1.3937118286397587,0.14417298597922512,0.0001864236100637,0.0002323160317398,0.8024569319111792,7.190820052641131,6.689435062756467
mp-1046632,bulk,SZ3,ZFP,0.2,base,base,1e-05,0.0001,0.0224167673623369,0.0309829733750035,0.7235189176653504,0.14055010900899,0.0004587850729453,0.0003122729856492,1.4691795128916088,18.01198714422214,13.500937565108687
mp-1046632,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,0.6724964216915623,0.7313426850000013,0.9195366761500611,0.036430944042073476,0.0030360680189307,0.0051625486633772,0.5880947990802253,85.93808280492354,31.265329098146434
mp-1046632,bulk,SZ3,ZFP,0.2,base,base,0.001,0.01,2.241674853062733,2.5320606600000133,0.8853164098614925,0.052901485801562176,0.0211290389762854,0.0180107193723726,1.173136871406487,154.12516723650958,46.68027374234602
mp-1065204,bulk,SZ3,ZFP,0.2,tight,tight,1e-07,3e-07,9.355985647641064e-05,6.92174165166648e-05,1.3516808512187848,0.13087416134198104,5.839157415366003e-05,1.741080911887849e-05,3.3537541968883122,6.133921725182949,5.41569204912535
mp-1065204,bulk,SZ3,ZFP,0.2,tight,base,3e-06,1e-05,0.0028067981831796,0.0021106024658195,1.3298563934396725,0.12380474555052867,0.0006025995598388,8.962059749073603e-05,6.723895808673781,13.89635066097596,9.205278400230636
mp-1065204,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.0003,0.0935598416695953,0.0698263205625,1.339893623434618,0.12707032031316445,0.0113094299415497,0.0036771585327173,3.0755894370407795,54.91700462225523,19.99897508896797
mp-1069461,bulk,SZ3,ZFP,0.2,base,base,1e-05,3e-05,0.0026232857252583,0.0019745900605467,1.3285216904879977,0.12336864943680981,0.0010644189365183,0.0014564594690931,0.7308263354428162,17.711767576292182,11.066393155551108
mp-1069461,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.0003,0.0262328168850434,0.0166819720624999,1.5725249261154943,0.1965975381800209,0.0041455886406338,0.000811057196731,5.111339443559306,51.93636630466686,17.529591250421035
mp-1069461,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,0.0786983321992842,0.0957882550000004,0.8215864481431869,0.08534673292729833,0.0231150715779673,0.0139728422065497,1.654285594603811,95.1559248205211,29.87358184764992
