caliper_dex,codec_a,codec_b,material_id,corpus,pair_index,tol_a,tol_b,realized_linf_a,realized_linf_b,rmse_a,rmse_b,resolved_bader_error_a,resolved_bader_error_b,compression_ratio_a,compression_ratio_b,distance,d_log10_linf,d_log10_rmse,error_ratio_a_over_b,compression_ratio_a_over_b,linf_ratio_a_over_b,rmse_ratio_a_over_b,jointly_eligible_tau_0.01,certification_difference_pp_a_minus_b
0.2,SZ3,SPERR,mp-1178256,dev_bulk,8,1e-06,1e-06,0.0067984552323565,0.0067983666545501,0.0039054276391899,0.0027723904993188,0.0006123878030885,0.0006439027170266,8.75413045600586,4.901767945516212,0.744070968508331,5.65850650380284e-06,0.14881419359408676,0.9510564047879331,1.7859128692563904,1.0000130292776046,1.4086859842253454,True,0.0
0.2,SZ3,SPERR,mp-1178256,dev_bulk,9,3e-07,3e-07,0.0020395351473894,0.0020395284231895,0.0011769086864238,0.0008317251626935,0.0006649121907011,0.0006543641642675,6.850342163347812,4.326542393097896,0.7538146380484682,1.4318398631196771e-06,0.15076292760289434,1.0161195050242513,1.5833294906057356,1.0000032969385588,1.415021138247688,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,0,0.003,0.003,18.31613199116964,18.31659925587903,5.642212573357139,5.939453141520654,0.0435951713816429,0.0226739071637087,303.7511587187146,20.317833587477725,0.11148509362942499,1.1079189455864835e-05,0.022297015973309686,1.9227022086171484,14.949977683935865,0.9999744895489134,0.9499548929705988,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,1,0.01,0.01,61.04925939602636,61.05534650851715,17.239281577037556,18.18148694339434,0.1739416242839597,0.1025781834041428,637.096565132858,29.59676178369518,0.11555137861180996,4.330056754353606e-05,0.02311023515727273,1.6956980374535933,21.525887520702813,0.9999003017288594,0.9481777607469501,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,2,0.0001,0.0001,0.610557604910781,0.6105507990745878,0.2937484053955547,0.2481778494558846,0.0051517155939624,0.007896764151237,41.12277766157708,8.754700252527252,0.3660625047800697,4.841072412359315e-06,0.07321250079595942,0.6523831148174032,4.697222803225732,1.0000111470432986,1.1836205609790755,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,3,0.0003,0.0003,1.831678130297071,1.8316620778470547,0.8435809265599168,0.7101751585106152,0.0133717362239274,0.0094640430566137,70.29245620307472,11.291134006409152,0.3738063748018606,3.8060841019982306e-06,0.07476127486348856,1.4128989210993614,6.225455845548802,1.0000087638709183,1.1878491051828415,True,-100.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,4,3e-05,3e-05,0.1831676755866098,0.1831657631247765,0.0930222461260455,0.0747462246192366,0.0017375915366955,0.0035803737678694,25.255153160405232,7.050464513229343,0.474987801515061,4.534511640508221e-06,0.09499756019478944,0.48531009591479096,3.5820552125348613,1.0000104411534156,1.2445076202832777,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,5,0.001,0.001,6.105543623419635,6.105522265005451,2.697145045761455,2.0827492511846577,0.0276325774101948,0.0134950152850903,133.56521739130434,15.326260939459662,0.5613365768529129,1.5192517193174382e-06,0.11226731536030299,2.047613642996322,8.714794685990338,1.00000349821248,1.294992685378392,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,6,1e-05,1e-05,0.0610559310937333,0.0610554030619425,0.0325885107986848,0.024921512418776,0.0020650607429058,0.0009604738558284,16.877317746882966,6.006913066592073,0.5824506001589171,3.755937884042382e-06,0.11649011997123293,2.1500436793510675,2.809649075953424,1.0000086484039794,1.3076457901540697,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,7,3e-06,3e-06,0.0183167691957208,0.0183166857041214,0.0098526648209175,0.0074692209436513,0.0005408750666884,0.0004570892625448,11.496273965838732,5.164218621950451,0.6013920121967409,1.9796080388267967e-06,0.12027840242305743,1.1833029366674044,2.226140062501218,1.0000045582263488,1.3191020717216946,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,8,1e-06,1e-06,0.0061055914708241,0.0061054463905207,0.0033889739440311,0.0024919416654995,0.0004812226077941,0.0002957884313614,8.617589218662793,4.578056648235137,0.6676517930031112,1.0319773948275213e-05,0.133530358201845,1.626914905289629,1.8823684110560135,1.000023762439979,1.359973225276842,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,9,1e-07,1e-07,0.0006105587426432,0.0006105554888904,0.0003424998737773,0.0002491314574395,4.820877975220128e-05,2.1636941240466e-05,5.428714133717527,3.699008996918245,0.6911592355590516,2.3144221072968207e-06,0.13823184709243508,2.2280773985760933,1.4676131196870166,1.000005329168043,1.37477569993534,True,0.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,10,3e-07,3e-07,0.0018316783330831,0.0018316560383819,0.0010287294508078,0.0007472698922612,0.0003579704480785,0.0002215029248704,6.66070913677801,4.072284598166511,0.6941184424607377,5.286149024286146e-06,0.13882368839150416,1.616098064113358,1.6356197550085034,1.0000121718820199,1.3766504732244973,True,0.0
0.2,SZ3,SPERR,mp-1184653,dev_bulk,0,0.001,0.001,0.582010582630339,0.581922475730849,0.2118735689693614,0.1901316742912866,0.0437646383328687,0.0467502980906751,141.15430833883235,14.481582041688936,0.23511177815615403,6.575007052911364e-05,0.04702230966294796,0.9361360273678784,9.747160768242281,1.000151406593085,1.1143517762577826,True,0.0
0.2,SZ3,SPERR,mp-1184653,dev_bulk,1,0.0001,0.0001,0.0582018410791533,0.0582009537353656,0.0296049073229739,0.0229010704879688,0.0109573421458222,0.0071548468108595,38.488366146765536,8.905733142842116,0.5575396129631817,6.6212930913689405e-06,0.11150792239605156,1.5314572674276326,4.3217515649118825,1.0000152462069907,1.2927302825659175,True,-100.0
0.2,SZ3,SPERR,mp-1184653,dev_bulk,2,1e-05,1e-05,0.0058201954690773,0.0058201168176097,0.0031383330080746,0.0023716381094563,0.0109060798125817,0.0057797787088702,14.13044808499986,6.059785922918533,0.6082530221481385,5.8688972481846235e-06,0.12165060428805852,1.8869372621211589,2.3318394848830417,1.0000135137266253,1.3232765132088662,True,-100.0
0.2,SZ3,SPERR,mp-1184653,dev_bulk,3,3e-05,3e-05,0.0174606107598442,0.017460551457173,0.0093640812314944,0.007074661080781,0.0078624194707472,0.0065083331776225,21.504,7.149225402778242,0.608797665568498,1.4750266730256811e-06,0.12175953310476517,1.2080542369558513,3.007878306878307,1.000003396380197,1.3236084562316108,True,0.0
0.2,SZ3,SPERR,mp-1184653,dev_bulk,4,0.0003,0.0003,0.1746049297946754,0.1745988264648019,0.0852543349278077,0.0628638911058255,0.0138889186209496,0.0191925524979836,63.24509041112944,11.296095254771494,0.6615760624871787,1.5181065140645877e-05,0.13231521162654292,0.7236618799093446,5.598845351840901,1.000034956305246,1.356173368019647,True,0.0
0.2,SZ3,SPERR,mp-1184653,dev_bulk,5,0.003,0.003,1.7460522408216264,1.7459903371916816,0.7502503264301514,0.5450508642420132,0.0963117887284621,0.0859497925181855,228.27769040665012,18.40128945795679,0.6938458065283131,1.539752411203188e-05,0.13876916045142473,1.1205587111578446,12.405526847899344,1.0000354547379937,1.3764776384191286,True,0.0
0.2,SZ3,SPERR,mp-1187017,dev_bulk,0,0.001,0.001,1.9184811053701765,1.9185365035910424,0.5975766286953726,0.6027959502560964,0.0140190914304998,0.0086280376610137,293.6208278703877,16.141118810555906,0.018883714721729433,1.2540542725092418e-05,0.0037767221240719573,1.624829652036163,18.19085971155647,0.9999711247501613,0.991341478723428,True,-100.0
0.2,SZ3,SPERR,mp-1187017,dev_bulk,1,0.0001,0.0001,0.1918615779859465,0.1918605022110426,0.0758790827461187,0.0722274464056679,0.0049703502063156,0.0072006946212779,76.34295955040858,10.098870445933567,0.10709905892452545,2.4351119137788757e-06,0.021419811646487208,0.690259824604743,7.559554304526107,1.000005607068112,1.0505574614938102,True,0.0
0.2,SZ3,SPERR,mp-1187017,dev_bulk,2,0.003,0.003,5.755502609066248,5.755680792558284,1.6518904798246572,1.750888527777603,0.0522463610707895,0.0337588816960829,556.3747870528109,20.4833182199481,0.1263862522556025,1.3445030743408637e-05,0.025277246875398035,1.547633050796577,27.16233674048836,0.9999690421518396,0.9434583947622276,True,0.0
0.2,SZ3,SPERR,mp-1187017,dev_bulk,3,0.0003,0.0003,0.5755774893314509,0.5755500513315219,0.2064734766822345,0.1934840853656878,0.0071175032628012,0.0076306402295784,138.56747869745075,12.798119030124909,0.1410951471563938,2.0703478189804114e-05,0.02821902183650893,0.9327530913083618,10.827175335006894,1.000047672656558,1.067134158822399,True,0.0
0.2,SZ3,SPERR,mp-1187017,dev_bulk,4,3e-05,3e-05,0.0575586312752136,0.0575587401746808,0.0252263440078302,0.0230095273631322,0.0030859094488047,0.0043173466269035,41.89762668377165,7.961216760161252,0.1997330795023058,8.216733424770695e-07,0.03994661589201054,0.7147699074183406,5.2627164849262345,0.9999981080290001,1.0963434237354206,True,0.0
0.2,SZ3,SPERR,mp-1187017,dev_bulk,5,1e-05,1e-05,0.0191862544584182,0.019185816335419,0.0091824603405805,0.0077895948516711,0.0027806060479029,0.0029204588386573,25.902697272324705,6.634986392628741,0.35722096005708376,9.917338158693667e-06,0.0714441913230921,0.9521127334844759,3.903956351907787,1.0000228357757388,1.1788110313093612,True,0.0
0.2,SZ3,SPERR,mp-1187022,dev_bulk,0,3e-05,3e-05,0.0227924488518738,0.0227921940870743,0.011521132866995,0.0090941515392575,0.0309896691932873,0.0814975131420023,34.50468467737658,8.329347861289003,0.5136649925529441,4.854395668107969e-06,0.10273299839589756,0.3802529426792509,4.1425433601757184,1.000011177721571,1.2668727607254775,False,
0.2,SZ3,SPERR,mp-1187022,dev_bulk,1,1e-05,1e-05,0.0075974845083521,0.0075974042033521,0.0040278844402751,0.0030810148171935,0.0263047871707335,0.0432726758085983,21.38692441128522,6.9059271003561244,0.5819160767228331,4.590493425826736e-06,0.11638321525403539,0.6078844600940237,3.0968940303731762,1.0000105700575947,1.3073239433311472,False,
0.2,SZ3,SPERR,mp-1188002,dev_bulk,0,1e-07,1e-07,5.878766747891007e-05,5.878610631171455e-05,3.301064370183956e-05,2.389336060735752e-05,9.022655108559265e-05,9.02212343429909e-05,4.807805883394787,7.473816472519936,0.7018837793827727,1.153329142233872e-05,0.1403767554027695,1.0000589300583225,0.643286586053102,1.0000265567375266,1.381582283225347,True,0.0
0.2,SZ3,SPERR,mp-1188002,dev_bulk,1,3e-07,3e-07,0.000176363660655,0.0001763615202303,9.911520241874298e-05,7.069998415691016e-05,3.022302216137973e-05,0.0001202926718928,5.893432123521946,9.21520362437814,0.7336047793280547,5.27081527801343e-06,0.14672095577093636,0.2512457466096794,0.6395335755719285,1.0000121365743344,1.4019126538807793,True,0.0
0.2,SZ3,SPERR,mp-1188002,dev_bulk,2,1e-06,1e-06,0.0005878756577146,0.0005878646562571,0.0003398711321344,0.0002208399463626,4.0898675200296e-05,9.041674061727178e-05,7.644314734457202,12.070238980693984,0.9361832268648715,8.127427848503288e-06,0.18723664519657968,0.4523352082930908,0.633319252972876,1.0000187142693184,1.538993002544753,True,0.0
0.2,SZ3,SPERR,mp-1188002,dev_bulk,3,3e-06,3e-06,0.0017636379643199,0.0017635222469607,0.00098141312197,0.0006221182769544,0.0008613773730612,0.0008526144646854,10.09730117238884,15.904042609853528,0.9898945098769553,2.8496244893538858e-05,0.19797889992457662,1.0102776914288374,0.6348889662891714,1.0000656171814104,1.5775346237608376,True,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,0,3e-05,3e-05,0.345146622836296,0.3451437892912423,0.1676828409056256,0.1355435432590669,0.0066946623233636,0.0096798821410146,44.16381157724518,9.64632396775094,0.46204894458888734,3.5654355309833186e-06,0.09240978884899509,0.6916057681113355,4.57830482626244,1.0000082097524035,1.2371141913055221,True,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,1,1e-05,1e-05,0.1150487744456256,0.1150472529719977,0.0587732569768856,0.0464732841023479,0.0033018968562661,0.0040113090862607,28.05194805194805,7.752766824234597,0.5098819738801619,5.743407292979619e-06,0.10197639461429531,0.823146954089268,3.6183144273422045,1.0000132247714622,1.2646676066070461,True,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,2,0.0001,0.0001,1.1504887500051808,1.1504818865565485,0.5255259453482005,0.4146906465996697,0.019564657160159,0.0290431521593514,81.42250489616258,12.73151064347486,0.514349611234581,2.5908699750401554e-06,0.10286992221428953,0.673640968887033,6.395353008473755,1.0000059657163771,1.2672722417477817,True,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,3,0.0003,0.0003,3.451450256933583,3.451417435265057,1.514619332823287,1.1528683847818333,0.0373517499200879,0.0527846451990736,144.12356272524454,16.70910556003223,0.5926188317275356,4.129955885945336e-06,0.11852376627355307,0.7076252910144301,8.625450489102453,1.000009509620074,1.3137833883005743,True,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,4,3e-06,3e-06,0.0345146408327252,0.0345142563032538,0.018855034879072,0.0140430768516726,0.001846795412896,0.0018537001724228,17.265895965641235,6.3876501536048655,0.6398253382820904,4.8385251536497975e-06,0.12796506756494264,0.9962751476050329,2.703012148512429,1.0000111411779533,1.3426569603103946,True,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,5,1e-06,1e-06,0.0115048880237154,0.0115047759782669,0.0063714784827571,0.0046801250769808,0.0014086358383922,0.0013889008587399,12.257331450527076,5.515297449215647,0.6699138051965638,4.229589793514066e-06,0.13398276097255257,1.0142090628917926,2.222424368475401,1.000009739037832,1.3613906419072481,True,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,6,1e-07,1e-07,0.0011504887075943,0.001150477863419,0.0006471711591167,0.000468082762017,0.0007699893466774,0.0011840157846698,6.883316681187774,4.286444897913351,0.7034825360485021,4.093554033524072e-06,0.14069650715014959,0.6503201702603448,1.605833469255276,1.0000094258009171,1.38259985547854,True,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,7,3e-07,3e-07,0.0034514643149492,0.0034514173602389,0.001945357242581,0.0014031140971764,0.0014381173222846,0.0006545835963942,8.745968384427368,4.795262567816375,0.7095318914130675,5.908306861535095e-06,0.1419063781596166,2.1969956629016174,1.823876849440182,1.0000136044718442,1.386456915011972,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,0,0.0003,0.0003,1.358026973034839,1.3580275376591429,0.5082067403845579,0.4923982633449748,0.0086593560205887,0.0093167777773537,95.98177888530373,12.30360433612844,0.0686195414969072,1.805657570685959e-07,0.013723908298193588,0.9294367889332944,7.801110655311124,0.9999995842320659,1.03210506254062,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,1,0.003,0.003,13.580250668501776,13.579933613286858,4.027807630089574,4.195847672240659,0.0433538378159665,0.0469936811862989,422.3627546071775,22.19968137306965,0.088754978118948,1.0139498972216998e-05,0.017750992727911252,0.9225461109142987,19.02562237310055,1.0000233473317284,0.9599508716050819,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,2,0.01,0.01,45.26385304158377,45.264328522328775,11.978538710842932,12.984140975823816,0.1058972053221252,0.1310351309741717,1015.5092310682128,32.02320579000803,0.17504690898303643,4.562085755832612e-06,0.03500938149936372,0.808158884833706,31.711666774632377,0.9999894954645187,0.9225514982582756,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,3,0.0001,0.0001,0.4526762909931108,0.4526737979929436,0.2173116548543928,0.1770348403588163,0.0028167362977526,0.0049244471311276,52.2413113967415,9.56976045710937,0.44512137681572655,2.3917735894052328e-06,0.08902427533101598,0.5719903621155586,5.458998856960046,1.0000055072773777,1.2275078420380021,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,4,3e-05,3e-05,0.1358029624097199,0.1358014140567434,0.0686847247441856,0.0549158145818864,0.0025001942843516,0.0015926454855428,29.69558101472995,7.570017422746922,0.48581366134083614,4.95162237434954e-06,0.09716273214199456,1.5698372971556143,3.922788991937928,1.000011401596863,1.250727595814281,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,5,0.001,0.001,4.526755570664477,4.526625018947307,1.954698552142216,1.494789721038919,0.0252136774514237,0.0249881747655518,178.1147784986309,16.580185321700576,0.582498446009382,1.2525241772975981e-05,0.11649968852856268,1.0090243760493773,10.742628929817188,1.000028840850882,1.3076746010694054,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,6,1e-05,1e-05,0.0452676099649522,0.0452675165267919,0.0241377636805201,0.0184033622991404,0.0013189771855657,0.0008917633327438,19.13043520707207,6.357367350861725,0.5889992753369658,8.964405084910254e-07,0.11779985506398227,1.4790664037592098,3.0091756778030114,1.0000020641326821,1.3115953100400328,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,7,3e-06,3e-06,0.0135802499543018,0.0135802433120275,0.0075641702446311,0.0055262694407805,0.000407917751386,0.0004433200497269,12.853451096113812,5.417100110716562,0.6816461955551892,2.1241904923918753e-07,0.13632923911087236,0.9201427989491814,2.3727549488491153,1.0000004891130554,1.3687660954082577,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,8,1e-06,1e-06,0.0045267657567364,0.0045267483021689,0.0025810861350976,0.0018430879173131,0.0004943961747008,0.0006050943817585,9.545304591013794,4.775577571831298,0.7312822294099336,1.6745812287943806e-06,0.14625644587240005,0.8170562966788859,1.9987749015567642,1.0000038558732087,1.4004140067612034,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,9,1e-07,1e-07,0.0004526758289102,0.0004526744248494,0.0002607109211361,0.0001842260956858,0.0002464659657857,0.0002737921968032,5.908213314157401,3.8269314004864334,0.7540403795288975,1.3470496202927507e-06,0.15080807589976342,0.9001935360592402,1.543851377478682,1.000003101701185,1.4151682483720758,True,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,10,3e-07,3e-07,0.0013580286354226,0.0013580175277354,0.0007822852738637,0.0005524880120045,0.0002898520791205,0.0002742246324212,7.291244366946926,4.22808619715909,0.7552114796676535,3.5522277368471578e-06,0.15104229589175988,1.0569877569397075,1.724478647537038,1.0000081793400843,1.4159316706718486,True,0.0
0.2,SZ3,SPERR,mp-1194734,dev_bulk,0,1e-07,1e-07,0.0006577455215222,0.0006577407813779,0.0003698982227637,0.0002339514961609,0.0001212769499563,6.56628453565844e-06,6.476257937210655,10.452732462524338,0.9947820888992389,3.129821281255829e-06,0.19895641775522988,18.469645854927737,0.6195755952263832,1.000007206705794,1.5810893661022059,True,0.0
0.2,SZ3,SPERR,mp-1197354,dev_bulk,0,0.003,0.003,12.863077848750097,12.862962255030368,3.899688581025715,3.867950535550613,0.0357921915538801,0.0246067526823594,447.5610341023551,25.66107264889689,0.017745086827307303,3.9027937777103006e-06,0.0035490152195429836,1.4545678585024977,17.441244184373357,1.0000089865551525,1.0082053907317055,True,0.0
0.2,SZ3,SPERR,mp-1197354,dev_bulk,1,0.01,0.01,42.877059277187584,42.87384600673733,11.767377639619124,11.963377753622693,0.1197079214070395,0.053554587199958,1024.0,37.68194951752712,0.03587099451632491,3.254789256024182e-05,0.007174125071275128,2.2352505670538223,27.174814814814813,1.0000749471006112,0.9836166575995465,True,0.0
0.2,SZ3,SPERR,mp-1197354,dev_bulk,2,0.001,0.001,4.287707901954718,4.287670134988275,1.4446201357865334,1.3722063032391807,0.0122694190772163,0.0126201404232357,210.28056338028168,19.021681520560342,0.11167127181302347,3.825367244192357e-06,0.022334254035003998,0.9722093943286347,11.05478309859155,1.0000088082723844,1.0527718262016543,True,0.0
