caliper_dex,codec_a,codec_b,material_id,corpus,n_pairs,n_jointly_eligible_cert_pairs,material_error_ratio_a_over_b,material_compression_ratio_a_over_b,material_linf_ratio_a_over_b,material_rmse_ratio_a_over_b,material_certification_difference_pp
0.3,ZFP,SZ3,nomad-4CA6DwNaypkT,dev_slab,2,0,0.8883990875527101,0.26804576157187127,1.5390689418940002,0.5350646767652036,
0.3,ZFP,SZ3,nomad-4TmN2lwz6DHx,dev_slab,1,1,0.7897398305517667,0.9548829090459714,1.9371131032830788,0.5367972213806191,0.0
0.3,ZFP,SZ3,nomad-4khM-ZQ6rM_L,dev_slab,1,1,0.44096594196729527,1.0694139704340369,1.8361064527919382,0.5079241886434064,0.0
0.3,ZFP,SZ3,nomad-5_7vAQzUevH0,dev_slab,2,0,1.0350766037638375,0.4480221581034465,1.597786596285097,0.5063970014399627,
0.3,ZFP,SZ3,nomad-6x45-ylTvOvZ,dev_slab,1,1,0.2893614628933461,1.2629001392248933,1.9826058005852454,0.5468866148837526,0.0
0.3,ZFP,SZ3,nomad-8Hl4JATTj5Fp,dev_slab,1,1,0.8619308074887599,0.24482398457392893,1.5924120133941195,0.634807392259196,0.0
0.3,ZFP,SZ3,nomad-9xtsrVZD5SSK,dev_slab,1,1,0.9431751360218279,0.4393597373281347,1.3071266941170805,0.5369000133207499,0.0
0.3,ZFP,SZ3,nomad-AUrOZMeLzRg5,dev_slab,1,1,0.7356662816800524,0.4374138774058764,1.6457932021595865,0.5774510827601205,0.0
0.3,ZFP,SZ3,nomad-BbyKgzzvPkrI,dev_slab,1,1,1.1988242303351893,0.20096255873882063,1.438949278553668,0.5966944283087442,0.0
0.3,ZFP,SZ3,nomad-BiuRBghVF7ns,dev_slab,1,0,0.8136361750014615,0.29209882232921086,1.2766996287827532,0.5029268389120538,
0.3,ZFP,SZ3,nomad-M8BV9zowas8w,dev_slab,1,1,0.7032514429783908,0.19518214883667226,1.4094969620849351,0.5826248254571678,0.0
0.3,ZFP,SZ3,nomad-MgLl-OZz9clr,dev_slab,1,1,0.6745341683043947,0.6322507552870091,1.5198893262993618,0.5221371359320502,100.0
0.3,ZFP,SZ3,nomad-Q4xDULo89hwd,dev_slab,1,1,0.7174184310632402,0.74021766748539,1.9020629195929406,0.5506546008654721,0.0
0.3,ZFP,SZ3,nomad-SzuB_oB4XzfT,dev_slab,1,1,0.5907885359860362,1.0182142042736226,1.9206679575349415,0.5142215824903558,0.0
0.3,ZFP,SZ3,nomad-VNlX3_0OCG9w,dev_slab,2,2,0.7819820052559951,0.7043835507587551,1.6651620976738664,0.5493942913491814,0.0
0.3,ZFP,SZ3,nomad-WjYAcipcgiRI,dev_slab,1,1,0.1855637945525883,1.3128068149003753,1.9413245598180642,0.5450936823654643,0.0
0.3,ZFP,SPERR,mp-1007755,dev_bulk,3,3,1.1389663667104784,2.268225928995718,1.4588847269372176,0.5497310319183611,-33.333333333333336
0.3,ZFP,SPERR,mp-1009084,dev_bulk,8,8,1.0235668866534076,0.3761705238394316,1.4917458320578743,1.000279974244578,0.0
0.3,ZFP,SPERR,mp-1025517,dev_bulk,6,6,0.45594322662402453,2.0296250836864247,1.5615061364780802,0.6418206623069196,16.666666666666668
0.3,ZFP,SPERR,mp-1036731,dev_bulk,5,5,1.0826300074338255,0.4091914613358128,1.487591527854763,0.9320645326138252,0.0
0.3,ZFP,SPERR,mp-1038991,dev_bulk,1,1,1.1117800343168385,3.2519688658719708,1.7886383666717143,0.5621611333608155,-100.0
0.3,ZFP,SPERR,mp-1039028,dev_bulk,2,2,0.4534054152944052,2.2946556869050707,1.7992698855059523,0.6358298112997927,0.0
0.3,ZFP,SPERR,mp-1041800,dev_bulk,3,3,0.8847312095380114,2.694275607811878,1.64583690965812,0.6335307975297986,0.0
0.3,ZFP,SPERR,mp-1044003,dev_bulk,4,4,0.40461018312539104,2.582525322823394,1.8113535343227676,0.5950561061372126,25.0
0.3,ZFP,SPERR,mp-1044463,dev_bulk,3,3,0.8040218466972241,2.4607474999027192,1.4798004316277116,0.6099262473457282,33.333333333333336
0.3,ZFP,SPERR,mp-1046632,dev_bulk,6,6,0.6403390168004838,2.378710960679408,1.7092336577955058,0.6113397863745904,0.0
0.3,ZFP,SPERR,mp-1065204,dev_bulk,9,9,1.4475263622559218,0.34707676274111154,1.5309569335517235,0.839286588009887,-11.11111111111111
0.3,ZFP,SPERR,mp-1069461,dev_bulk,5,5,2.772747882754308,0.26871454619124796,1.250608325497622,1.0187713198257815,-20.0
0.3,ZFP,SPERR,mp-10761,dev_bulk,2,2,1.182676808806147,2.7446734702947326,1.5303900338788958,0.608098882402353,0.0
0.3,ZFP,SPERR,mp-1077125,dev_bulk,5,5,1.1193352303338469,0.3468566374865092,1.459952079345003,0.8414722649015398,20.0
0.3,ZFP,SPERR,mp-1077596,dev_bulk,5,0,0.8679520191209465,0.34587565674255694,1.4256264036547934,1.017862280546394,
0.3,ZFP,SPERR,mp-1078524,dev_bulk,2,2,0.4573290958017782,2.91731050928787,1.7447554461836774,0.544651025550519,0.0
0.3,ZFP,SPERR,mp-1094905,dev_bulk,4,4,0.38307375508522085,2.2052451015725327,1.583409700834065,0.6288034836793497,0.0
0.3,ZFP,SPERR,mp-1097014,dev_bulk,4,4,0.43085747789534656,2.3386287570396513,1.6088905925047958,0.5758818422016326,0.0
0.3,ZFP,SPERR,mp-1100976,dev_bulk,6,6,0.7859763849124548,2.021327682058344,1.506368108002198,0.572366415600202,16.666666666666668
0.3,ZFP,SPERR,mp-1103974,dev_bulk,10,10,1.3370962817619454,0.38382757916012233,1.2712050187902582,0.9101760744077905,-10.0
0.3,ZFP,SPERR,mp-1104614,dev_bulk,6,6,0.6477981697279188,2.374646328188154,1.5271890109153885,0.579650977925235,16.666666666666668
0.3,ZFP,SPERR,mp-1105871,dev_bulk,3,3,0.9889921038480103,2.7784291066810556,1.4597306653343334,0.582350462905816,0.0
0.3,ZFP,SPERR,mp-1111338,dev_bulk,5,5,1.1956598901302524,0.35513824980309255,1.4505719567510904,0.9937725023468944,0.0
0.3,ZFP,SPERR,mp-1112138,dev_bulk,5,5,1.2222606241838192,0.2969350368488462,1.2909141765186893,1.0162307719341366,0.0
0.3,ZFP,SPERR,mp-1114492,dev_bulk,5,5,1.4470270267806908,0.22621785173978814,1.4994054518522026,1.391157399210492,-40.0
0.3,ZFP,SPERR,mp-11306,dev_bulk,3,3,0.817376556771486,2.854837646934795,1.236390208863872,0.6116172356311801,33.333333333333336
0.3,ZFP,SPERR,mp-11419,dev_bulk,3,0,0.22507532166476413,0.41933994212179054,1.524968128025135,1.0255300940320928,
0.3,ZFP,SPERR,mp-1173587,dev_bulk,1,1,0.6653941993154956,3.0978604043250217,1.5278737176798958,0.5905791584469106,0.0
0.3,ZFP,SPERR,mp-1174037,dev_bulk,7,7,0.971310140062697,1.918094380308728,1.4532973044359998,0.6180259842347291,0.0
0.3,ZFP,SPERR,mp-1175088,dev_bulk,6,6,0.6876697269677706,1.8711329899137326,1.393945613502799,0.580643063784167,16.666666666666668
0.3,ZFP,SPERR,mp-1175263,dev_bulk,6,6,0.7149303459693716,1.9077704814654353,1.4713202708417277,0.5840431847130292,16.666666666666668
0.3,ZFP,SPERR,mp-1177023,dev_bulk,6,6,0.5764108927361025,2.3836338568450923,1.4945221953013823,0.5666934735438847,0.0
0.3,ZFP,SPERR,mp-1178256,dev_bulk,6,6,0.9684473904426529,2.007010031520279,1.5102609202899628,0.6240537828513627,16.666666666666668
0.3,ZFP,SPERR,mp-1178447,dev_bulk,5,5,0.9366609917052189,2.1228872785669677,1.6842957268984586,0.6416391480181846,0.0
0.3,ZFP,SPERR,mp-1184653,dev_bulk,5,5,1.09603251930503,2.3654627633106653,1.4114202735999926,0.6309831674292449,-20.0
0.3,ZFP,SPERR,mp-1187017,dev_bulk,4,4,1.1168530490015154,2.828288969814351,1.4969818231237098,0.5625197344800235,-25.0
0.3,ZFP,SPERR,mp-1187022,dev_bulk,1,0,1.4126836491882602,2.263280852507208,1.9556680295170823,0.7024757720850555,
0.3,ZFP,SPERR,mp-1187279,dev_bulk,4,4,1.5848520591074964,0.2717934327868909,1.129397045227951,0.9513856990106992,-25.0
0.3,ZFP,SPERR,mp-1187638,dev_bulk,7,7,1.2677228860461787,0.2247215081405313,1.3139552684420586,1.2408004425923933,0.0
0.3,ZFP,SPERR,mp-1188002,dev_bulk,9,9,1.0991346213809174,0.44610836993802266,1.3921946130792529,0.8885052057687864,-11.11111111111111
0.3,ZFP,SPERR,mp-1192831,dev_bulk,5,5,0.40043471547664894,2.081953532269609,1.5711624953252066,0.6509687207451353,0.0
0.3,ZFP,SPERR,mp-1193567,dev_bulk,4,4,0.5299783114706575,2.179196399968946,1.8153810053945616,0.6352548076128995,0.0
0.3,ZFP,SPERR,mp-1194734,dev_bulk,9,9,1.9002003908147236,0.4123645468476358,1.5029060988796312,0.920176378129445,-11.11111111111111
0.3,ZFP,SPERR,mp-1197354,dev_bulk,6,6,0.9301738062373819,2.2123540466068765,1.511932861632473,0.6046042622347764,33.333333333333336
0.3,ZFP,SPERR,mp-1199510,dev_bulk,1,1,0.979957576100568,3.023777498155942,1.8001303877213795,0.5258014847380864,0.0
0.3,ZFP,SPERR,mp-1200041,dev_bulk,3,3,0.4791611411126224,2.2396303420384207,1.8332442324839362,0.6055342974328678,0.0
0.3,ZFP,SPERR,mp-1200429,dev_bulk,6,6,0.9051596066335702,2.1258511551460555,1.5413626184552738,0.6029285792155292,16.666666666666668
0.3,ZFP,SPERR,mp-1205681,dev_bulk,7,7,0.8406304962513204,0.4666347555536216,1.5668703583139723,0.9087340512394361,0.0
0.3,ZFP,SPERR,mp-1206294,dev_bulk,5,5,1.6166455828663773,0.24270994395052184,1.2757240542027328,0.9624106432349513,20.0
0.3,ZFP,SPERR,mp-1206630,dev_bulk,5,5,1.3851410725909261,2.3802809300604415,1.4280197354742885,0.565840631943086,0.0
0.3,ZFP,SPERR,mp-1207275,dev_bulk,4,4,0.3600585663202845,2.403001870873587,1.6975794337177956,0.6097307300986419,25.0
0.3,ZFP,SPERR,mp-1209117,dev_bulk,1,0,0.4916418242278803,4.006756867501475,1.6962554384201562,0.5909535557659477,
0.3,ZFP,SPERR,mp-1209933,dev_bulk,4,4,0.5401266006449182,2.634892951541786,1.792910333825419,0.6284368157851241,0.0
0.3,ZFP,SPERR,mp-1211145,dev_bulk,5,5,0.6043994752990163,2.2746184593023253,1.535793482985637,0.5698313573282694,0.0
0.3,ZFP,SPERR,mp-1211797,dev_bulk,2,2,0.5695423672289753,3.003968445042642,1.5994512033539243,0.5334856739881839,0.0
0.3,ZFP,SPERR,mp-1213918,dev_bulk,5,5,0.6012361093961571,2.3035321522834518,1.6947161734906102,0.6368143724505116,20.0
0.3,ZFP,SPERR,mp-1215324,dev_bulk,3,0,0.6833234057498733,2.566190539024873,1.7007221722780876,0.6362121394417197,
0.3,ZFP,SPERR,mp-1218887,dev_bulk,5,5,0.6675691767040266,2.6291179385530223,1.3783422348892331,0.5810459122468135,0.0
0.3,ZFP,SPERR,mp-1219705,dev_bulk,4,4,0.4209545721719803,2.586490173900721,1.4855758896639986,0.6174271269407791,25.0
0.3,ZFP,SPERR,mp-1222924,dev_bulk,3,3,1.0305341718807317,0.337815387108974,1.6070365328365146,0.9295730112197439,0.0
0.3,ZFP,SPERR,mp-1223327,dev_bulk,3,0,0.39850275602080915,1.8089696077435948,1.225528989742309,0.5804518006250814,
0.3,ZFP,SPERR,mp-1223939,dev_bulk,7,7,0.48701788158045606,2.294309880107226,1.5238481312903913,0.5642974888436224,0.0
0.3,ZFP,SPERR,mp-1224859,dev_bulk,8,8,0.8749809162733712,0.4854333152235503,1.4838519376170805,0.9060721834957604,12.5
0.3,ZFP,SPERR,mp-1225264,dev_bulk,7,7,1.1703432921724235,0.33236385957732895,1.315811548031858,0.9535755388025817,0.0
0.3,ZFP,SPERR,mp-1226636,dev_bulk,5,5,0.8564854121937957,2.422391717881182,1.2562861039998512,0.6022554873161656,20.0
0.3,ZFP,SPERR,mp-1228245,dev_bulk,8,8,0.8739506279973565,2.1409215574770495,1.5345518152654671,0.5760969902694429,12.5
0.3,ZFP,SPERR,mp-1232323,dev_bulk,2,2,0.8646001398264453,0.345483216643756,1.3646274881876175,0.8638801439621984,50.0
0.3,ZFP,SPERR,mp-12406,dev_bulk,5,5,0.558551794652323,2.5318683752830373,1.528906509304309,0.5911074257395019,0.0
0.3,ZFP,SPERR,mp-1245841,dev_bulk,2,2,0.2295147729184131,3.185109066237348,1.651915860879715,0.5911195268348887,50.0
0.3,ZFP,SPERR,mp-1246480,dev_bulk,5,5,0.6392078648848148,1.9220099114356313,1.6688873863646438,0.6658348819936702,20.0
0.3,ZFP,SPERR,mp-1246536,dev_bulk,7,7,0.6711028809298237,1.4817221990515468,1.66700304895736,0.6481123771291692,0.0
0.3,ZFP,SPERR,mp-1246548,dev_bulk,4,4,0.6351381916940776,2.12405921788599,1.523710234583227,0.5891878005930673,0.0
0.3,ZFP,SPERR,mp-1247173,dev_bulk,3,3,0.8589406466740671,0.24880841121495334,1.3468983652096158,0.9527845089455595,-33.333333333333336
0.3,ZFP,SPERR,mp-1261118,dev_bulk,5,5,1.1337040724432461,0.41368717194079657,1.5261721206501633,0.7733507347185498,0.0
0.3,ZFP,SPERR,mp-1300873,dev_bulk,6,6,0.7403063553868338,2.188839285217326,1.6455474398285674,0.6234654326056469,16.666666666666668
0.3,ZFP,SPERR,mp-1303576,dev_bulk,8,8,0.6840049980478257,1.1168321442021445,1.4565630447076319,0.6831848137658405,12.5
0.3,ZFP,SPERR,mp-1369222,dev_bulk,3,3,0.4658147714011839,2.693241132144826,1.4071115165145571,0.5367673852599005,33.333333333333336
0.3,ZFP,SPERR,mp-1388393,dev_bulk,5,5,0.9766833505240607,0.3459299516908213,1.3334503607351937,0.9266878732285312,0.0
0.3,ZFP,SPERR,mp-1399089,dev_bulk,6,6,0.5627757228172421,2.035823779830431,1.5817295297733756,0.6156696652202859,0.0
0.3,ZFP,SPERR,mp-1666665,dev_bulk,9,9,0.9623836366576274,0.39438417984078933,1.3820291727844691,0.7940048226679725,0.0
0.3,ZFP,SPERR,mp-17103,dev_bulk,4,4,0.8284753028396025,2.794182147058941,1.5922233226162046,0.6062154318672105,0.0
0.3,ZFP,SPERR,mp-1778,dev_bulk,8,8,1.0678828013197965,0.5265052631444377,1.497484506433614,0.9210835501360531,12.5
0.3,ZFP,SPERR,mp-1841520,dev_bulk,6,6,0.7134459497397683,2.1565770819066077,1.5610455519844793,0.5920793208580084,0.0
0.3,ZFP,SPERR,mp-19133,dev_bulk,7,7,1.0753644790857428,0.3213638045891932,1.1028747002863284,1.0335967080110993,0.0
0.3,ZFP,SPERR,mp-20888,dev_bulk,5,5,0.8176998603221214,2.179239725391966,1.7133836390123138,0.6506268317503427,20.0
0.3,ZFP,SPERR,mp-21054,dev_bulk,2,2,0.3746217026458366,2.468795004015663,1.5727253801344,0.549510526723357,50.0
0.3,ZFP,SPERR,mp-21079,dev_bulk,2,2,0.4033952227465044,2.4373399558493287,1.602887585887098,0.599439826439171,0.0
0.3,ZFP,SPERR,mp-214,dev_bulk,9,9,1.3606250732800271,0.36217187936330636,1.3021592485410973,0.9601678033433514,11.11111111111111
0.3,ZFP,SPERR,mp-2194,dev_bulk,4,4,0.9378009354547909,2.402659787261102,1.6540440727539505,0.6012757597679462,25.0
0.3,ZFP,SPERR,mp-2216496,dev_bulk,5,5,0.8859473027563292,2.417621366561569,1.5254232851350837,0.5862464351512751,0.0
0.3,ZFP,SPERR,mp-2217743,dev_bulk,6,6,0.684119790497793,2.247971962565136,1.5361031463529575,0.6020776984751182,0.0
0.3,ZFP,SPERR,mp-2227467,dev_bulk,5,5,0.6082447375367536,1.3556177042801558,1.1797080841495402,0.6394173870813368,40.0
0.3,ZFP,SPERR,mp-2229431,dev_bulk,4,4,0.7976375660746389,2.7780178480203395,1.6585744600167667,0.5656673904521601,0.0
0.3,ZFP,SPERR,mp-2230770,dev_bulk,7,7,0.6925467446619645,2.545507372159374,1.5116885852078044,0.5930286921811133,0.0
0.3,ZFP,SPERR,mp-2233790,dev_bulk,4,4,0.9194006271260957,2.628223861351836,1.6139938355348422,0.5816999707589462,0.0
0.3,ZFP,SPERR,mp-2240057,dev_bulk,1,1,0.8495771009843016,2.7987170296393344,1.8707166230448586,0.6067961467181978,0.0
0.3,ZFP,SPERR,mp-2242118,dev_bulk,5,5,0.5417960870875381,2.108006695069994,1.6436613392695634,0.6376581623623628,20.0
0.3,ZFP,SPERR,mp-22490,dev_bulk,4,4,1.3096340719602728,0.2927239673588084,1.3122911117326943,1.00963202463296,0.0
0.3,ZFP,SPERR,mp-24407,dev_bulk,6,6,0.6792063347568222,2.2976524305300643,1.4314593558769484,0.5699089477487107,16.666666666666668
0.3,ZFP,SPERR,mp-24460,dev_bulk,3,3,0.8530693242458072,2.2403128051541388,1.7427520869366873,0.6153607417462231,0.0
0.3,ZFP,SPERR,mp-26341,dev_bulk,5,5,0.5789083834214559,2.290094932122325,1.805797080078042,0.6603374377786476,0.0
0.3,ZFP,SPERR,mp-2647013,dev_bulk,3,3,1.8827800669794108,2.1902114306604923,1.2011023364872575,0.6683338284004606,0.0
0.3,ZFP,SPERR,mp-26619,dev_bulk,6,6,0.6820801787717852,2.0286241785494177,1.5886534831764891,0.6149923147333933,0.0
0.3,ZFP,SPERR,mp-27239,dev_bulk,3,3,0.6494718915078767,3.0535736855409508,1.733336564144029,0.558099039780378,0.0
0.3,ZFP,SPERR,mp-28105,dev_bulk,5,5,1.0873937744053492,0.32763405296422987,1.4179742242240927,0.986037423558443,-20.0
0.3,ZFP,SPERR,mp-32108,dev_bulk,3,3,0.6267576106250945,2.7120638696655135,1.4998726311758204,0.5742633203065448,0.0
0.3,ZFP,SPERR,mp-3612,dev_bulk,2,2,0.459615047695568,2.6858540912140074,1.6861157720848616,0.5975070763571759,50.0
0.3,ZFP,SPERR,mp-37207,dev_bulk,5,5,0.9561928010010238,2.265736667024359,1.669109031737558,0.622824406230386,0.0
0.3,ZFP,SPERR,mp-37888,dev_bulk,8,8,0.9374927987068377,0.29899093507181623,1.4214181437943774,1.004546245417435,0.0
0.3,ZFP,SPERR,mp-435,dev_bulk,3,3,0.3922878172943937,0.35506241331484045,1.3477809280335071,1.0385827968452035,0.0
0.3,ZFP,SPERR,mp-505574,dev_bulk,3,3,1.5642825652916796,0.3578021502920351,1.6642591934854947,1.0536174641711307,0.0
0.3,ZFP,SPERR,mp-540547,dev_bulk,2,0,0.8491358267258645,2.5959808153468886,1.6490913456192355,0.5981068243340177,
0.3,ZFP,SPERR,mp-555976,dev_bulk,3,3,0.8122989108717726,2.6543581424261258,1.5675942929718374,0.5708913610434531,0.0
0.3,ZFP,SPERR,mp-557569,dev_bulk,6,6,0.7164792496666844,2.3385878015625265,1.5418736387749306,0.6105377666711096,16.666666666666668
0.3,ZFP,SPERR,mp-560030,dev_bulk,6,6,0.9150181046419908,2.1935123335136053,1.600652147178696,0.5855877850208097,16.666666666666668
0.3,ZFP,SPERR,mp-560341,dev_bulk,6,6,0.7354580912192569,1.9053514962956042,1.4154416971978383,0.5712394860506325,0.0
0.3,ZFP,SPERR,mp-567278,dev_bulk,6,0,1.0452310580613637,0.2367458072766229,1.2837819581450585,1.172400749508355,
0.3,ZFP,SPERR,mp-567394,dev_bulk,5,5,1.8438101401697298,0.3360620324993551,1.468376918120584,1.0300466212822303,0.0
0.3,ZFP,SPERR,mp-567699,dev_bulk,3,0,0.9922396657292387,2.7597551526421817,1.627492574228939,0.5493827740081733,
0.3,ZFP,SPERR,mp-569678,dev_bulk,4,4,0.490633220777372,2.4348518237306775,1.468070446528246,0.593367972445363,50.0
0.3,ZFP,SPERR,mp-569792,dev_bulk,1,1,0.0689226944040177,2.848707636881571,1.4832366167330702,0.5731832748772889,0.0
0.3,ZFP,SPERR,mp-614489,dev_bulk,3,3,3.037771444985972,0.4186124694376528,1.355138212588807,0.9485538824914015,-33.333333333333336
0.3,ZFP,SPERR,mp-6145,dev_bulk,6,6,0.8217666612369682,0.24894504065185655,1.3037023949768531,1.069357194049084,16.666666666666668
0.3,ZFP,SPERR,mp-623043,dev_bulk,4,4,0.37401080776859896,2.534329276202919,1.7304942051566627,0.6247455378163499,25.0
0.3,ZFP,SPERR,mp-626794,dev_bulk,4,4,0.45378062525043394,2.5830260537445255,1.6630902437008377,0.5510205044807468,0.0
0.3,ZFP,SPERR,mp-631399,dev_bulk,8,8,0.93078155890459,0.4031510045223707,1.4358933287638436,0.9190157874336571,12.5
0.3,ZFP,SPERR,mp-644443,dev_bulk,5,5,0.49426098864172785,2.139671080366382,1.5703601137945906,0.6457077183323116,20.0
0.3,ZFP,SPERR,mp-6586,dev_bulk,6,6,0.25260127069718835,0.3269600216269944,1.5142156000183302,1.04103757024287,-16.666666666666668
0.3,ZFP,SPERR,mp-675781,dev_bulk,4,4,0.6289297472432015,2.1447176788972397,1.6263743699084166,0.6030333859144943,0.0
0.3,ZFP,SPERR,mp-676693,dev_bulk,7,7,0.7885381355525446,2.2570011012532576,1.397377202615332,0.5970981603930979,-14.285714285714286
0.3,ZFP,SPERR,mp-684706,dev_bulk,8,8,1.4947754651736762,0.4563997858258699,1.3853265521016038,0.8705456247136436,0.0
0.3,ZFP,SPERR,mp-733522,dev_bulk,5,5,0.525315907423531,2.463303698532012,1.5609228358230853,0.5353980241521302,0.0
0.3,ZFP,SPERR,mp-7359,dev_bulk,5,5,0.5385693383911162,2.0413758502495254,1.4947898140993705,0.6627439720055445,20.0
0.3,ZFP,SPERR,mp-744554,dev_bulk,4,4,0.797695723920369,2.785946811259478,1.62088062957708,0.596507941128504,0.0
0.3,ZFP,SPERR,mp-752546,dev_bulk,5,5,1.1455577987347179,0.34886849476632764,1.6000493946312346,0.9169317118710781,-20.0
0.3,ZFP,SPERR,mp-752703,dev_bulk,5,5,0.6463399437427724,0.36191916680479586,1.6422396350581714,0.9790573663824391,20.0
0.3,ZFP,SPERR,mp-752866,dev_bulk,5,5,0.5524108187525691,2.106150450138504,1.6752374711709148,0.6280219583808035,20.0
0.3,ZFP,SPERR,mp-753183,dev_bulk,4,4,0.5102259640214182,2.6300293700599817,1.6565997197534688,0.5832036143084943,25.0
0.3,ZFP,SPERR,mp-753334,dev_bulk,5,5,0.5900749719883343,2.0841020777653245,1.6854911393617653,0.6430369888192952,0.0
0.3,ZFP,SPERR,mp-753392,dev_bulk,3,3,0.7398127997078261,2.068140373197625,1.4477836418480179,0.6732304155922183,0.0
0.3,ZFP,SPERR,mp-753521,dev_bulk,3,0,0.5911392517065933,2.6786175971560153,1.3787833480380627,0.5756914713867605,
0.3,ZFP,SPERR,mp-753554,dev_bulk,7,7,0.6881149874607723,1.2631100447581336,1.571436947217829,0.6313631796719789,0.0
0.3,ZFP,SPERR,mp-754196,dev_bulk,4,4,0.8300992236209808,2.888629960572921,1.5049562330709771,0.5515359498565344,0.0
0.3,ZFP,SPERR,mp-756647,dev_bulk,3,0,1.2630475574703428,2.989370538319938,1.4610327111330168,0.5719925988395973,
0.3,ZFP,SPERR,mp-757220,dev_bulk,5,5,0.45900691781633146,2.5151326889749055,1.655948888983182,0.5617066133429793,0.0
0.3,ZFP,SPERR,mp-758622,dev_bulk,6,6,0.7572140509605587,1.8622655423063559,1.456457103256463,0.5694596639176539,0.0
0.3,ZFP,SPERR,mp-759554,dev_bulk,3,3,0.8568986386717451,2.833940625235689,1.4665430487860343,0.5444990285936159,33.333333333333336
0.3,ZFP,SPERR,mp-760266,dev_bulk,6,6,0.5449910814425734,2.1552290036517814,1.5774268902819897,0.594969962523341,16.666666666666668
0.3,ZFP,SPERR,mp-763177,dev_bulk,4,4,0.7815877482324001,2.4033806994951177,1.5693092138548626,0.6525278066667863,25.0
0.3,ZFP,SPERR,mp-7660,dev_bulk,6,6,0.9541850067300488,0.34483757671338816,1.36675110438559,1.1076455127496945,0.0
0.3,ZFP,SPERR,mp-766093,dev_bulk,6,6,0.8705813019323845,2.1788387991945815,1.6400406637704168,0.6016220574249941,0.0
0.3,ZFP,SPERR,mp-768842,dev_bulk,7,7,0.7363832062351523,2.083400825207737,1.507954555054469,0.5876659632331475,14.285714285714286
0.3,ZFP,SPERR,mp-768987,dev_bulk,6,6,1.25114359744381,2.1670451129025308,1.6362787971892452,0.5895585282604169,0.0
0.3,ZFP,SPERR,mp-771133,dev_bulk,4,4,0.6842025442404015,2.895592295749282,1.5169400898340661,0.5479523890567451,25.0
0.3,ZFP,SPERR,mp-771903,dev_bulk,7,7,1.2167045155354463,0.4198415595377965,1.7617546797585872,0.9982429177668648,-14.285714285714286
0.3,ZFP,SPERR,mp-771968,dev_bulk,6,6,0.6604867661323786,2.147040083697648,1.4863533889925393,0.6306937789488737,0.0
0.3,ZFP,SPERR,mp-772185,dev_bulk,5,5,0.8622995960811367,1.74097055520074,1.5386288338497012,0.5721414110595096,0.0
0.3,ZFP,SPERR,mp-773101,dev_bulk,7,7,1.0534408025678927,0.4502933371165337,1.4780259292115916,0.8261152927557952,0.0
0.3,ZFP,SPERR,mp-776076,dev_bulk,7,7,0.8493093394051504,2.329840764107711,1.6525374149714012,0.5745352301469001,0.0
0.3,ZFP,SPERR,mp-776331,dev_bulk,6,6,1.139579538446683,1.8892369140881085,1.452702245277613,0.6108973147954145,0.0
0.3,ZFP,SPERR,mp-779079,dev_bulk,7,7,1.9478038063336816,0.43781752538183816,1.669472972820188,0.8533415436639081,-14.285714285714286
0.3,ZFP,SPERR,mp-782011,dev_bulk,5,5,0.8176385488188429,2.2756112613142117,1.6974051244462196,0.6251681118216682,0.0
0.3,ZFP,SPERR,mp-849339,dev_bulk,5,5,0.7529737526311049,2.5619980404603537,1.5477374566003799,0.6309110910410328,20.0
0.3,ZFP,SPERR,mp-864652,dev_bulk,5,5,0.6932484233498706,2.415320047819744,1.6230318599827207,0.5570330967208709,0.0
0.3,ZFP,SPERR,mp-864965,dev_bulk,6,6,5.711454807665249,0.4392927774575283,1.4125037785691896,0.7885230637530046,-16.666666666666668
0.3,ZFP,SPERR,mp-865006,dev_bulk,4,4,1.393731546862525,0.2876880304285975,1.457569863533923,1.076454052216566,-25.0
0.3,ZFP,SPERR,mp-865801,dev_bulk,4,4,1.6344711402264813,0.36130912936919846,1.4391338282779291,0.9908513802946352,-25.0
0.3,ZFP,SPERR,mp-887511,dev_bulk,6,6,0.7969086926630218,1.9953254970500693,1.3642695183600366,0.5474228258450806,0.0
0.3,ZFP,SPERR,mp-8881,dev_bulk,6,6,1.029510825122263,2.2427211014455426,1.6063895242912791,0.6436173123405331,0.0
0.3,ZFP,SPERR,mp-9437,dev_bulk,7,7,1.4357013459180208,0.4256901789842152,1.4847894789053802,0.956911001243214,-14.285714285714286
0.3,ZFP,SPERR,mp-975795,dev_bulk,3,3,0.738305088325114,0.3297470165113618,1.207398391625234,0.8520754284618043,0.0
0.3,ZFP,SPERR,mp-976076,dev_bulk,4,4,2.189904129696777,0.2937473202800911,1.505848105383465,0.9496510479304102,-25.0
0.3,ZFP,SPERR,mp-977372,dev_bulk,7,7,1.8346257125201408,0.28068240788790866,1.4136732317061744,1.1008246894012244,-14.285714285714286
0.3,ZFP,SPERR,mp-982725,dev_bulk,8,8,1.1436609703451877,0.46821202599362116,1.5098770451682242,0.8501984943678665,-12.5
0.3,ZFP,SPERR,mp-985702,dev_bulk,3,3,0.7432825758714652,2.836716958142202,1.368947936960699,0.5744208441442954,33.333333333333336
0.3,ZFP,SPERR,mp-998512,dev_bulk,3,3,0.479441951217317,3.0306477059525845,1.7115424865607674,0.5397234595769211,33.333333333333336
