material_id,tau_e,original_qsq_floor_e,original_qsq_eligible,n_planned,n_valid,n_fail,n_exceed,valid_exceedance_fraction,valid_exact_one_sided_95_upper,conservative_exceedance_fraction,conservative_exact_one_sided_95_upper,any_fresh_exceedance,any_unresolved,fresh_max_response_e,fresh_max_over_original_floor
mp-10761,0.01,0.0016631708205121,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0031730609000000243,1.9078382453962368
mp-1077125,0.0001,0.0011472192113535,False,59,59,0,56,0.9491525423728814,0.9859991254964248,0.9491525423728814,0.9859991254964248,True,False,0.0013311230999999424,1.1603040524656756
mp-1077125,0.001,0.0011472192113535,False,59,59,0,5,0.0847457627118644,0.16996255552575096,0.0847457627118644,0.16996255552575096,True,False,0.0013311230999999424,1.1603040524656756
mp-1077125,0.01,0.0011472192113535,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0013311230999999424,1.1603040524656756
mp-1077596,0.0001,0.0165911978422954,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.009754706500000765,0.5879446796260491
mp-1077596,0.001,0.0165911978422954,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.009754706500000765,0.5879446796260491
mp-1077596,0.01,0.0165911978422954,False,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.009754706500000765,0.5879446796260491
mp-1078524,0.0001,0.0058046787048748,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.006971728599999949,1.2010533148277533
mp-1078524,0.001,0.0058046787048748,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.006971728599999949,1.2010533148277533
mp-1078524,0.01,0.0058046787048748,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.006971728599999949,1.2010533148277533
mp-1079749,0.0001,2.913303598409884,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,2.9133036068,1.000000002879932
mp-1079749,0.001,2.913303598409884,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,2.9133036068,1.000000002879932
mp-1079749,0.01,2.913303598409884,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,2.9133036068,1.000000002879932
mp-1094905,0.0001,0.0003569475820821,False,59,59,0,45,0.7627118644067796,0.8504685397442803,0.7627118644067796,0.8504685397442803,True,False,0.0006954630000013395,1.9483617060652312
mp-1094905,0.001,0.0003569475820821,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0006954630000013395,1.9483617060652312
mp-1094905,0.01,0.0003569475820821,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0006954630000013395,1.9483617060652312
mp-1096987,0.0001,0.1016264969600388,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.12358424220000153,1.2160631911635886
mp-1096987,0.001,0.1016264969600388,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.12358424220000153,1.2160631911635886
mp-1096987,0.01,0.1016264969600388,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.12358424220000153,1.2160631911635886
mp-1097014,0.0001,4.789610189881444e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,6.720810000082622e-05,1.403206050939394
mp-1097014,0.001,4.789610189881444e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,6.720810000082622e-05,1.403206050939394
mp-1097014,0.01,4.789610189881444e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,6.720810000082622e-05,1.403206050939394
mp-1100976,0.0001,8.042828407628377e-05,True,59,59,0,2,0.03389830508474576,0.102889162709954,0.03389830508474576,0.102889162709954,True,False,0.00011314290000008498,1.4067551148147384
mp-1100976,0.001,8.042828407628377e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00011314290000008498,1.4067551148147384
mp-1100976,0.01,8.042828407628377e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00011314290000008498,1.4067551148147384
mp-1103974,0.0001,0.0009891331278399,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0011138801000001308,1.1261174746342357
mp-1103974,0.001,0.0009891331278399,True,59,59,0,3,0.05084745762711865,0.12620655673085027,0.05084745762711865,0.12620655673085027,True,False,0.0011138801000001308,1.1261174746342357
mp-1103974,0.01,0.0009891331278399,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0011138801000001308,1.1261174746342357
mp-1104614,0.0001,0.0001080913601461,False,59,59,0,2,0.03389830508474576,0.102889162709954,0.03389830508474576,0.102889162709954,True,False,0.00011159760000012398,1.0324377438611636
mp-1104614,0.001,0.0001080913601461,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00011159760000012398,1.0324377438611636
mp-1104614,0.01,0.0001080913601461,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00011159760000012398,1.0324377438611636
mp-1105871,0.0001,0.0017458346870578,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.002356626500000125,1.349856614415007
mp-1105871,0.001,0.0017458346870578,False,59,59,0,26,0.4406779661016949,0.5558350443660693,0.4406779661016949,0.5558350443660693,True,False,0.002356626500000125,1.349856614415007
mp-1105871,0.01,0.0017458346870578,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.002356626500000125,1.349856614415007
mp-1111338,0.0001,0.0034288447017898,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.004585497499999924,1.3373301793476884
mp-1111338,0.001,0.0034288447017898,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.004585497499999924,1.3373301793476884
mp-1111338,0.01,0.0034288447017898,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.004585497499999924,1.3373301793476884
mp-1112138,0.0001,0.0026911401713034,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0029521779000001303,1.096998934310546
mp-1112138,0.001,0.0026911401713034,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0029521779000001303,1.096998934310546
mp-1112138,0.01,0.0026911401713034,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0029521779000001303,1.096998934310546
mp-1114492,0.0001,0.0040834267154448,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.004328105799999982,1.059920038145837
mp-1114492,0.001,0.0040834267154448,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.004328105799999982,1.059920038145837
mp-1114492,0.01,0.0040834267154448,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.004328105799999982,1.059920038145837
mp-11306,0.0001,0.0022630580329892,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.003150458999998662,1.3921247065137445
mp-11306,0.001,0.0022630580329892,False,59,59,0,41,0.6949152542372882,0.7926490739621364,0.6949152542372882,0.7926490739621364,True,False,0.003150458999998662,1.3921247065137445
mp-11306,0.01,0.0022630580329892,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.003150458999998662,1.3921247065137445
mp-11419,0.0001,0.0328107202440346,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.05171031509999935,1.576018896122859
mp-11419,0.001,0.0328107202440346,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.05171031509999935,1.576018896122859
mp-11419,0.01,0.0328107202440346,False,59,59,0,49,0.8305084745762712,0.9050582324874905,0.8305084745762712,0.9050582324874905,True,False,0.05171031509999935,1.576018896122859
mp-1173587,0.0001,0.0013024555625946,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0015633795000002948,1.2003323145136044
mp-1173587,0.001,0.0013024555625946,False,59,59,0,44,0.7457627118644068,0.8362792951838172,0.7457627118644068,0.8362792951838172,True,False,0.0015633795000002948,1.2003323145136044
mp-1173587,0.01,0.0013024555625946,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0015633795000002948,1.2003323145136044
mp-1174037,0.0001,5.462492720820222e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,9.471240000014092e-05,1.7338677567321197
mp-1174037,0.001,5.462492720820222e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,9.471240000014092e-05,1.7338677567321197
mp-1174037,0.01,5.462492720820222e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,9.471240000014092e-05,1.7338677567321197
mp-1175088,0.0001,5.992123321352239e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,8.138210000030455e-05,1.358151286878707
mp-1175088,0.001,5.992123321352239e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,8.138210000030455e-05,1.358151286878707
mp-1175088,0.01,5.992123321352239e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,8.138210000030455e-05,1.358151286878707
mp-1175263,0.0001,5.3444224779930494e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,8.135219999960697e-05,1.5221887927946247
mp-1175263,0.001,5.3444224779930494e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,8.135219999960697e-05,1.5221887927946247
mp-1175263,0.01,5.3444224779930494e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,8.135219999960697e-05,1.5221887927946247
mp-1177023,0.0001,0.0001477995674559,False,59,59,0,48,0.8135593220338984,0.8917772057565487,0.8135593220338984,0.8917772057565487,True,False,0.00039584619999999404,2.6782635890873325
mp-1177023,0.001,0.0001477995674559,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00039584619999999404,2.6782635890873325
mp-1177023,0.01,0.0001477995674559,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00039584619999999404,2.6782635890873325
mp-1178256,0.0001,0.0006652798959709,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.000800830500000238,1.2037497372914259
mp-1178256,0.001,0.0006652798959709,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.000800830500000238,1.2037497372914259
mp-1178256,0.01,0.0006652798959709,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.000800830500000238,1.2037497372914259
mp-1178447,0.0001,5.154635492488069e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,6.383489999972625e-05,1.2383979447771594
mp-1178447,0.001,5.154635492488069e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,6.383489999972625e-05,1.2383979447771594
mp-1178447,0.01,5.154635492488069e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,6.383489999972625e-05,1.2383979447771594
mp-1184653,0.0001,0.0041822047069146,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.006595233600000583,1.5769753185673645
mp-1184653,0.001,0.0041822047069146,False,59,59,0,53,0.8983050847457628,0.9547773582973548,0.8983050847457628,0.9547773582973548,True,False,0.006595233600000583,1.5769753185673645
mp-1184653,0.01,0.0041822047069146,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.006595233600000583,1.5769753185673645
mp-1187017,0.0001,0.0042427255509078,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.005283260500000608,1.2452515338566192
mp-1187017,0.001,0.0042427255509078,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.005283260500000608,1.2452515338566192
mp-1187017,0.01,0.0042427255509078,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.005283260500000608,1.2452515338566192
mp-1187022,0.0001,0.0280344010095632,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.03175567729999962,1.1327396397435778
mp-1187022,0.001,0.0280344010095632,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.03175567729999962,1.1327396397435778
mp-1187022,0.01,0.0280344010095632,False,59,59,0,27,0.4576271186440678,0.5724816426569057,0.4576271186440678,0.5724816426569057,True,False,0.03175567729999962,1.1327396397435778
mp-1187279,0.0001,0.0073389713664759,False,59,59,0,58,0.9830508474576272,0.9991309999284744,0.9830508474576272,0.9991309999284744,True,False,0.009010940099999587,1.2278205827537585
mp-1187279,0.001,0.0073389713664759,False,59,59,0,53,0.8983050847457628,0.9547773582973548,0.8983050847457628,0.9547773582973548,True,False,0.009010940099999587,1.2278205827537585
mp-1187279,0.01,0.0073389713664759,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.009010940099999587,1.2278205827537585
mp-1187638,0.0001,0.0044972152673672,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.007801478500001124,1.7347353942806334
mp-1187638,0.001,0.0044972152673672,False,59,59,0,55,0.9322033898305084,0.976512448112573,0.9322033898305084,0.976512448112573,True,False,0.007801478500001124,1.7347353942806334
mp-1187638,0.01,0.0044972152673672,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.007801478500001124,1.7347353942806334
mp-1188002,0.0001,6.020120529015571e-05,True,59,59,0,2,0.03389830508474576,0.102889162709954,0.03389830508474576,0.102889162709954,True,False,0.00012023090000035097,1.997151044084021
mp-1188002,0.001,6.020120529015571e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00012023090000035097,1.997151044084021
mp-1188002,0.01,6.020120529015571e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00012023090000035097,1.997151044084021
mp-1192831,0.0001,0.0007240303272109,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0012383026000000186,1.710291065804096
mp-1192831,0.001,0.0007240303272109,True,59,59,0,4,0.06779661016949153,0.14846360146715348,0.06779661016949153,0.14846360146715348,True,False,0.0012383026000000186,1.710291065804096
mp-1192831,0.01,0.0007240303272109,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0012383026000000186,1.710291065804096
mp-1193567,0.0001,0.0002738073303332,False,59,59,0,44,0.7457627118644068,0.8362792951838172,0.7457627118644068,0.8362792951838172,True,False,0.0002988134999997172,1.0913276121427677
mp-1193567,0.001,0.0002738073303332,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0002988134999997172,1.0913276121427677
mp-1193567,0.01,0.0002738073303332,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0002988134999997172,1.0913276121427677
mp-1194734,0.0001,3.098067363005441e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,9.288250000061282e-05,2.9980787735521455
mp-1194734,0.001,3.098067363005441e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,9.288250000061282e-05,2.9980787735521455
mp-1194734,0.01,3.098067363005441e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,9.288250000061282e-05,2.9980787735521455
mp-1197354,0.0001,0.0078416565267671,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.00868133069999999,1.1070786727736295
mp-1197354,0.001,0.0078416565267671,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.00868133069999999,1.1070786727736295
mp-1197354,0.01,0.0078416565267671,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00868133069999999,1.1070786727736295
mp-1199510,0.0001,0.0069415229115392,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.006817953999998849,0.9821985876708789
mp-1199510,0.001,0.0069415229115392,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.006817953999998849,0.9821985876708789
mp-1199510,0.01,0.0069415229115392,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.006817953999998849,0.9821985876708789
mp-1200041,0.0001,0.0015540627280747,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0016535683999991946,1.064029379333851
mp-1200041,0.001,0.0015540627280747,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0016535683999991946,1.064029379333851
mp-1200041,0.01,0.0015540627280747,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0016535683999991946,1.064029379333851
mp-1200429,0.0001,6.309121131398143e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,7.569360000037051e-05,1.1997487197332715
mp-1200429,0.001,6.309121131398143e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,7.569360000037051e-05,1.1997487197332715
mp-1200429,0.01,6.309121131398143e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,7.569360000037051e-05,1.1997487197332715
mp-1205681,0.0001,0.0001780077489179,False,59,59,0,49,0.8305084745762712,0.9050582324874905,0.8305084745762712,0.9050582324874905,True,False,0.00023028430000060496,1.2936757045718035
mp-1205681,0.001,0.0001780077489179,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00023028430000060496,1.2936757045718035
mp-1205681,0.01,0.0001780077489179,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00023028430000060496,1.2936757045718035
mp-1206294,0.0001,0.002677258230209,False,59,59,0,58,0.9830508474576272,0.9991309999284744,0.9830508474576272,0.9991309999284744,True,False,0.003647550800000232,1.3624202397971474
mp-1206294,0.001,0.002677258230209,False,59,59,0,27,0.4576271186440678,0.5724816426569057,0.4576271186440678,0.5724816426569057,True,False,0.003647550800000232,1.3624202397971474
mp-1206294,0.01,0.002677258230209,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.003647550800000232,1.3624202397971474
mp-1206630,0.0001,0.0001084162153581,False,59,59,0,3,0.05084745762711865,0.12620655673085027,0.05084745762711865,0.12620655673085027,True,False,0.0001443284000002265,1.3312436661204983
mp-1206630,0.001,0.0001084162153581,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0001443284000002265,1.3312436661204983
mp-1206630,0.01,0.0001084162153581,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0001443284000002265,1.3312436661204983
mp-1207275,0.0001,0.0004398184233682,False,59,59,0,52,0.8813559322033898,0.94297149639884,0.8813559322033898,0.94297149639884,True,False,0.0010374363000007492,2.3587831816045712
mp-1207275,0.001,0.0004398184233682,True,59,59,0,3,0.05084745762711865,0.12620655673085027,0.05084745762711865,0.12620655673085027,True,False,0.0010374363000007492,2.3587831816045712
mp-1207275,0.01,0.0004398184233682,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0010374363000007492,2.3587831816045712
mp-1209117,0.0001,0.0428522944628131,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.04597732030000046,1.0729255195401317
mp-1209117,0.001,0.0428522944628131,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.04597732030000046,1.0729255195401317
mp-1209117,0.01,0.0428522944628131,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.04597732030000046,1.0729255195401317
mp-1209933,0.0001,0.0002172780026672,False,59,59,0,48,0.8135593220338984,0.8917772057565487,0.8135593220338984,0.8917772057565487,True,False,0.0011843401000000142,5.450805352873398
mp-1209933,0.001,0.0002172780026672,True,59,59,0,1,0.01694915254237288,0.0778979215188183,0.01694915254237288,0.0778979215188183,True,False,0.0011843401000000142,5.450805352873398
mp-1209933,0.01,0.0002172780026672,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0011843401000000142,5.450805352873398
mp-1211145,0.0001,0.0002065810757674,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0002504497999993305,1.212355967597557
mp-1211145,0.001,0.0002065810757674,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0002504497999993305,1.212355967597557
mp-1211145,0.01,0.0002065810757674,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0002504497999993305,1.212355967597557
mp-1211797,0.0001,0.002458505274804,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.003599557000001141,1.464124172069596
mp-1211797,0.001,0.002458505274804,False,59,59,0,39,0.6610169491525424,0.7627707285417108,0.6610169491525424,0.7627707285417108,True,False,0.003599557000001141,1.464124172069596
mp-1211797,0.01,0.002458505274804,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.003599557000001141,1.464124172069596
mp-1213918,0.0001,1.069548698495737e-07,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,1.2749999989125627e-07,1.1920915809684796
mp-1213918,0.001,1.069548698495737e-07,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,1.2749999989125627e-07,1.1920915809684796
mp-1213918,0.01,1.069548698495737e-07,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,1.2749999989125627e-07,1.1920915809684796
mp-1215324,0.0001,0.0130742704163857,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.019092206999999917,1.4602885202735343
mp-1215324,0.001,0.0130742704163857,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.019092206999999917,1.4602885202735343
mp-1215324,0.01,0.0130742704163857,False,59,59,0,29,0.4915254237288136,0.6054159314714334,0.4915254237288136,0.6054159314714334,True,False,0.019092206999999917,1.4602885202735343
mp-1218887,0.0001,0.0002032166029408,False,59,59,0,38,0.6440677966101694,0.747615120678281,0.6440677966101694,0.747615120678281,True,False,0.0003048377999999019,1.5000634573578895
mp-1218887,0.001,0.0002032166029408,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0003048377999999019,1.5000634573578895
mp-1218887,0.01,0.0002032166029408,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0003048377999999019,1.5000634573578895
mp-1219705,0.0001,3.822001167108624e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,5.733809999952655e-05,1.500211472800342
mp-1219705,0.001,3.822001167108624e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,5.733809999952655e-05,1.500211472800342
mp-1219705,0.01,3.822001167108624e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,5.733809999952655e-05,1.500211472800342
mp-1222924,0.0001,0.002732483730746,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.003050973900000642,1.1165570230742747
mp-1222924,0.001,0.002732483730746,False,59,59,0,40,0.6779661016949152,0.7777840079922541,0.6779661016949152,0.7777840079922541,True,False,0.003050973900000642,1.1165570230742747
mp-1222924,0.01,0.002732483730746,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.003050973900000642,1.1165570230742747
mp-1223327,0.0001,0.0162104879217395,False,59,59,0,58,0.9830508474576272,0.9991309999284744,0.9830508474576272,0.9991309999284744,True,False,0.020988174699999362,1.2947281291794197
mp-1223327,0.001,0.0162104879217395,False,59,59,0,56,0.9491525423728814,0.9859991254964248,0.9491525423728814,0.9859991254964248,True,False,0.020988174699999362,1.2947281291794197
mp-1223327,0.01,0.0162104879217395,False,59,59,0,34,0.576271186440678,0.6856583325027945,0.576271186440678,0.6856583325027945,True,False,0.020988174699999362,1.2947281291794197
mp-1223939,0.0001,3.52542162058711e-05,True,59,59,0,8,0.13559322033898305,0.23137952114139515,0.13559322033898305,0.23137952114139515,True,False,0.0001612236999992689,4.573174994383205
mp-1223939,0.001,3.52542162058711e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0001612236999992689,4.573174994383205
mp-1223939,0.01,3.52542162058711e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0001612236999992689,4.573174994383205
mp-1224859,0.0001,0.000177357784409,False,59,59,0,26,0.4406779661016949,0.5558350443660693,0.4406779661016949,0.5558350443660693,True,False,0.0004225743999981546,2.382609826832676
mp-1224859,0.001,0.000177357784409,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0004225743999981546,2.382609826832676
mp-1224859,0.01,0.000177357784409,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0004225743999981546,2.382609826832676
mp-1225264,0.0001,0.0005417757195598,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0005969190999994822,1.1017826721442723
mp-1225264,0.001,0.0005417757195598,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0005969190999994822,1.1017826721442723
mp-1225264,0.01,0.0005417757195598,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0005969190999994822,1.1017826721442723
mp-1226636,0.0001,0.0053351040971492,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.006544704499999554,1.2267247987713492
mp-1226636,0.001,0.0053351040971492,False,59,59,0,38,0.6440677966101694,0.747615120678281,0.6440677966101694,0.747615120678281,True,False,0.006544704499999554,1.2267247987713492
mp-1226636,0.01,0.0053351040971492,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.006544704499999554,1.2267247987713492
mp-1228245,0.0001,0.0001834717249256,False,59,59,0,33,0.559322033898305,0.669851936805273,0.559322033898305,0.669851936805273,True,False,0.00020746379999980746,1.1307671527257757
mp-1228245,0.001,0.0001834717249256,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00020746379999980746,1.1307671527257757
mp-1228245,0.01,0.0001834717249256,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.00020746379999980746,1.1307671527257757
mp-1232323,0.0001,0.0022105047095415,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.005182700699998932,2.3445779950742205
mp-1232323,0.001,0.0022105047095415,False,59,59,0,40,0.6779661016949152,0.7777840079922541,0.6779661016949152,0.7777840079922541,True,False,0.005182700699998932,2.3445779950742205
mp-1232323,0.01,0.0022105047095415,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.005182700699998932,2.3445779950742205
mp-12406,0.0001,5.745773436505175e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,7.822510000021765e-05,1.3614372523500944
mp-12406,0.001,5.745773436505175e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,7.822510000021765e-05,1.3614372523500944
mp-12406,0.01,5.745773436505175e-05,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,7.822510000021765e-05,1.3614372523500944
mp-1245841,0.0001,0.0037436215130863,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0038403596999998513,1.0258408032370234
mp-1245841,0.001,0.0037436215130863,False,59,59,0,59,1.0,1.0,1.0,1.0,True,False,0.0038403596999998513,1.0258408032370234
mp-1245841,0.01,0.0037436215130863,True,59,59,0,0,0.0,0.04950760988822693,0.0,0.04950760988822693,False,False,0.0038403596999998513,1.0258408032370234
mp-1246480,0.0001,0.0001625568721106,False,59,59,0,45,0.7627118644067796,0.8504685397442803,0.7627118644067796,0.8504685397442803,True,False,0.000212241599999885,1.305645201240589
